x1,x2,x3
0.0,0.0,0.0
0.0011847215014703335,0.011090518200014823,0.00035905552672547996
0.002343006204886403,0.02193355394140367,0.0007100988088529441
0.0034674826375119634,0.032460100750965226,0.0010508957618124994
0.004558460273308531,0.042673055703327044,0.0013815401783952132
0.005616263134314171,0.05257545206183914,0.0017021302605020425
0.006641229052359906,0.06217045236728921,0.0020127683953909885
0.007633708945592811,0.07146134166522768,0.0023135609364117464
0.00859406610984327,0.08045152087225294,0.002604617988239189
0.009522675524861534,0.08914450028149265,0.002886053196613325
0.010419923175436578,0.09754389320740238,0.0031579835425896525
0.011286205387398855,0.10565340976989664,0.003420529141300404
0.012121928178497207,0.11347685081772127,0.0036738130452237273
0.012927506624129415,0.12101810199087504,0.003917961051954581
0.013703364237895461,0.12828112792179072,0.004153101516467975
0.014449932366932554,0.13526996657489274,0.0043793651678621535
0.015167649601981213,0.1419887237240562,0.00459688493056632
0.015856961202122453,0.14844156756740667,0.004805795749994792
0.016518318534117185,0.15463272347881515,0.005006234422626642
0.017152178526270326,0.1605664688953633,0.0051983394304873885
0.01775900313673381,0.1662471283399752,0.005382250780006698
0.018339258836155017,0.17167906857834048,0.005558109845223774
0.018893416104569256,0.17686669390918072,0.005726059215309727
0.019421948942427967,0.18181444158684393,0.0058862425463740735
0.019925334395647424,0.18652677737514897,0.006038804417520448
0.020404052094555897,0.1910081912313375,0.006183890191114553
0.020858583806611274,0.19526319311893534,0.006321645877225533
0.021289413002754914,0.19929630894826636,0.006452218002200124
0.0216970244372622,0.20311207664331266,0.006575753481327249
0.02208190374094454,0.2067150423335617,0.006692399495549062
0.022444537027552683,0.21010975666943513,0.0068023033721729634
0.022785410513226582,0.213300771259849,0.006905612469537613
0.023105010148832296,0.21629263523041445,0.0070024740655846695
0.02340382126502224,0.21908989190074452,0.007093035250286605
0.0236823282298513,0.22169707557930032,0.007177442821879849
0.02394101411877761,0.22411870847417353,0.007255843186851371
0.024180360396872946,0.22635929771816696,0.0073283822636256565
0.024400846613065328,0.22842333250651106,0.007395205389898297
0.024602950106232386,0.23031528134552015,0.007456457233561215
0.02478714572296246,0.23203958941047254,0.00751228170716405
0.024953905546796933,0.23360067601097076,0.00756282188585518
0.025103698638765732,0.23500293216201945,0.007608219928745382
0.025236990789025526,0.2362507182590395,0.007648617003636405
0.025354244279408487,0.23734836185501848,0.0076841532150562246
0.025455917656687643,0.23830015553798278,0.0077149675355421945
0.025542465516363803,0.23911035490696483,0.007741197740112988
0.0256143382967773,0.23978317664462412,0.007762980343869708
0.02567198208334737,0.24032279668467546,0.00778045054266637
0.02571583842274036,0.24073334847226469,0.007793742156789571
0.025746344146768275,0.24101892131543193,0.007802987577587109
0.0257639312058174,0.24118355882578943,0.007808317716984934
0.025769026511607868,0.24123125744654847,0.0078098619598320086
0.02576205178908337,0.24116596506601687,0.007807748119012298
0.025743423437231495,0.2409915797146975,0.007802102393263333
0.025713552398634286,0.2407119483441142,0.007793049327640699
0.02567284403754966,0.24033086568549653,0.007780711776567952
0.02562169802632406,0.23985207318645632,0.007765210869411524
0.025560508239937926,0.2392792580237972,0.007746665978520437
0.025489662658485738,0.23861605219060267,0.0077251946896707635
0.025409543277393344,0.23786603165575435,0.007700912774855049
0.025320526025176416,0.23703271559404537,0.007673934167357221
0.02522298068854453,0.23611956568505846,0.00764437093905377
0.025117270844656963,0.23512998547899247,0.0076123332798823835
0.025003753800337064,0.23406731982763115,0.00757792947941956
0.024882780538053886,0.23293485437866143,0.007541265910509165
0.02475469566848092,0.23173581513156194,0.007502447014884319
0.02461983738944337,0.2304733680532972,0.0074615752907255
0.02447853745106721,0.2291506187520675,0.007418751282098186
0.024331121126944733,0.22777061220738118,0.007374073570213967
0.024177907191133264,0.22633633255473357,0.007327638766459501
0.02401920790080562,0.2248507029231925,0.007279541507138359
0.023855328984372714,0.22331658532421061,0.007229874449871321
0.02368656963490081,0.22173678059000268,0.0071787282716013374
0.02351322250864796,0.22011402835984437,0.007126191668149964
0.023335573728546385,0.21845100711267215,0.007072351355272761
0.023153902892459676,0.2167503342443811,0.007017292071161839
0.022968483086045936,0.21501456618824083,0.006961096580344298
0.02277958090006048,0.2132461985768704,0.0069038456789261805
0.022587456451933576,0.21144766644423435,0.006845618201132088
0.02239236341146183,0.20962134446614678,0.006786491027091504
0.022194549030453523,0.20776954723779015,0.006726539091823457
0.02199425417617118,0.20589452958678037,0.0066658353953720165
0.02179171336841684,0.20399848692033312,0.006604451014045787
0.021587154820108347,0.20208355560510977,0.006542455112715431
0.021380800481197074,0.20015181337834406,0.006479914958123892
0.021172866085780603,0.1982052797888774,0.006416895933164907
0.02096356120226617,0.19624591666675298,0.006353461552086129
0.0207530892864432,0.19427562862004358,0.006289673476573912
0.020541647737326415,0.1922962635576144,0.006225591532677766
0.020329427955632938,0.1903096132365443,0.006161273728533123
0.020116615404760216,0.1883174138329576,0.006096776272842002
0.01990338967413357,0.18632134653503876,0.00603215359407188
0.01968992454479547,0.18432303815703213,0.005967458360333917
0.019476388057110872,0.18232406177305158,0.005902741499902545
0.019262942580465896,0.18032593736954905,0.005838052222339152
0.019049744884839726,0.1783301325153207,0.005773438040183508
0.018836946214132302,0.1763380630479474,0.0057089447911772995
0.018624692361133025,0.1743510937755992,0.005644616660985025
