0.0,0.0,0.0
0.012634295228210636,0.010861604686487576,0.010855288377864944
0.02498665895514302,0.021447692233404703,0.021426586830131555
0.036978479150289685,0.03169334027019086,0.03160075032165328
0.04861305615503079,0.04160415930418076,0.041392727246199926
0.05989384545665535,0.051185781533123885,0.050849198904079976
0.07082444981504009,0.06044385616520107,0.05993501224629011
0.08140861154723224,0.06938404490133655,0.0686701475553243
0.0916502049703354,0.07801201757687831,0.07709094830114231
0.10155322900296751,0.08633344795971924,0.08516270445751956
0.11112179992542862,0.09435400970193317,0.09295792569277425
0.1203601442985959,0.10207937244200167,0.10044625093591038
0.1292725920414422,0.1095151980547149,0.10763291834835186
0.13786356966695903,0.11666713704583384,0.1144805704038861
0.14613759367615414,0.12354082508861311,0.12102708610399551
0.15409926410968747,0.13014187969929097,0.12733746324922537
0.16175325825660372,0.13647589704866667,0.13335083154648694
0.16910432451952392,0.14254844890689958,0.13911561387726934
0.176157276435559,0.1483650797186761,0.14457176335127317
0.18291698685212102,0.15393130380591175,0.14981710205596863
0.18938838225671573,0.15925260269516833,0.1548178991142265
0.19557643725971927,0.16433442256698913,0.15950033373123687
0.2014861692290597,0.1691821718243733,0.16401293493933464
0.20712263307564596,0.1738012187776314,0.16824436083872304
0.21249091618831684,0.17819688944288908,0.17232290982227752
0.21759613351700796,0.18237446545152616,0.17614828790025655
0.22244342280277213,0.1863391820678658,0.1797387446676468
0.22703793995322138,0.19009622631245168,0.1831447902538483
0.2313848545619021,0.1936507351882786,0.18631354081978735
0.2354893455700553,0.19700779400736856,0.18932948863503418
0.2393565970691608,0.20017243481511354,0.19214596859732364
0.2429917942426132,0.2031496349098322,0.19479850771108462
0.2464001194448314,0.20594431545501962,0.19717792964770128
0.24958674841605336,0.20856134018179923,0.19941279194371542
0.2525568466310315,0.2110055141791141,0.20153116587311595
0.2553155657798025,0.21328158276922837,0.20345198235808
0.25786804037866556,0.21539423046614117,0.20524753423403358
0.2602193845094747,0.21734808001454547,0.20689291372091403
0.2623746886853137,0.21914769150699914,0.2083458635225719
0.2643390168405991,0.22079756157700814,0.2096409918704203
0.26611740344362284,0.22230212266575303,0.21084778789806136
0.26771485072953055,0.22366574236022635,0.21192404833055234
0.26913632605170146,0.2248927228005804,0.21286159473564958
0.2703867593494832,0.22598730015452084,0.21368057305242663
0.2714710407302126,0.2269536441566136,0.21438764936377203
0.27239401816344166,0.22779585771040997,0.21499398425392016
0.2731604952852711,0.2285179765513268,0.21553588509222615
0.2737752293106892,0.2291239689682561,0.2159657018902786
0.27424292905179465,0.22961773558191048,0.21625494391687766
0.2745682530397873,0.23000310917794942,0.21649555680677476
0.27475580774859176,0.23028385459296263,0.21668670556827752
0.27481014591798836,0.2304636686514256,0.21670973108423913
0.27473576497411256,0.2305461801517732,0.21670586906021871
0.27453710554519234,0.2305349498997783,0.21653402700303437
0.27421855007038914,0.2304334707874495,0.21631135090911208
0.2737844214996142,0.23024516791570487,0.21600499532047254
0.2732389820821919,0.22997339875910866,0.21565328717940688
0.27258643224225554,0.22962145337099285,0.21525992223443996
0.27183090953875916,0.22919255462732185,0.21472037766972038
0.27097648770800276,0.22868985850769344,0.21416718386496067
0.27002717578657903,0.2281164544118994,0.2135295646258543
0.2689869173126568,0.22747536551050793,0.21279890302476906
0.2678595896035318,0.2267695491279621,0.21206063065564318
0.26664900310738776,0.22600189715672023,0.21130033583043148
0.2653589008272245,0.22517523650100085,0.21046514469727007
0.2639929578149272,0.22429232954872597,0.20962476950845202
0.26255478073346605,0.22335587467028947,0.20875214171684403
0.2610479074852329,0.22236850674281036,0.20777773380340353
0.25947580690453986,0.2213327976985628,0.20679133849784975
0.2578418785123263,0.22025125709630736,0.20579405315130522
