timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-24T04:55:37.647,adaptive_overlap,extreme_ramp,OK,gurobi,4446.0945656,4.733719445317268e6,57.5450005531311,4361.467000007629,0.0,570.0398985,2463.828125,D:\GithubClonefiles\module_unitcommitment\.worktrees\108_168h\data\data_118_clustered_pcm.xlsx,24,7,108,31,7776,0,0,0,0,2.119186261989532e7,
