U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.4072022160664821,0.0,0.36912055241791236,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4630871377540169,10.0,0.05,0.5810249307479226,0.7777777777777778,7.0
0.4072022160664821,0.0,0.31204323402516837,10.0,0.05,0.020775623268698064,0.05555555555555555,7.0
0.4072022160664821,0.0,0.4475352133860838,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4731388103665398,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.4108076516338586,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4236343241041522,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.45897786999365353,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.40961293466974424,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3596608237925857,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.4790778927978605,10.0,0.05,0.09833795013850416,0.12037037037037036,7.0
0.4072022160664821,0.0,0.45265360666940246,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4100831037535693,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.33136500768709437,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.30155879965965465,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3881836026776388,10.0,0.05,0.22022160664819948,0.1574074074074074,2.0
0.4072022160664821,0.0,0.359647796975155,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.42268256834211915,10.0,0.05,0.036703601108033244,0.05555555555555555,12.0
0.4072022160664821,0.0,0.3852316816261131,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.30349860643183846,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4325561259770939,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4828294213854476,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.356744859292195,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3941320076338177,10.0,0.05,0.07617728531855956,0.08333333333333333,7.0
0.4072022160664821,0.0,0.489372667158837,10.0,0.05,0.07617728531855956,0.06481481481481481,2.0
0.4072022160664821,0.0,0.46997170542393835,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.43536273332797437,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.38138554366469324,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4173025431852741,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4410316753776173,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.47448295041347194,10.0,0.05,0.12049861495844877,0.19444444444444445,2.0
0.4072022160664821,0.0,0.4713019098461887,10.0,0.05,0.02285318559556787,0.06481481481481481,2.0
0.4072022160664821,0.0,0.4430289799170313,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.350679555144103,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4356022455421684,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4806947560212567,10.0,0.05,0.20083102493074795,0.12962962962962962,12.0
0.4072022160664821,0.0,0.4466925147344074,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.43755617030073607,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.46030357159381396,10.0,0.05,0.11426592797783935,0.09259259259259259,7.0
0.4072022160664821,0.0,0.3930645323875815,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3969719123674307,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3905630838955406,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.39317157848376394,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.43900037154825594,10.0,0.05,0.03462603878116344,0.046296296296296294,12.0
0.4072022160664821,0.0,0.46618158118805014,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3844652013432077,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.501625353864934,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3480196003023587,10.0,0.05,0.033240997229916906,0.1111111111111111,2.0
0.4072022160664821,0.0,0.45557416853255356,10.0,0.05,0.3227146814404433,0.4074074074074074,2.0
0.4072022160664821,0.0,0.44533208558374004,10.0,0.05,0.020775623268698064,0.046296296296296294,2.0
0.4072022160664821,0.0,0.3414241793716366,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3909290165185552,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.44412817466950694,10.0,0.05,0.019390581717451526,0.046296296296296294,7.0
0.4072022160664821,0.0,0.38712376148973104,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.5025468147351646,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.34756666756864374,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.366083895663358,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.49589251185553596,10.0,0.05,0.03462603878116344,0.046296296296296294,7.0
0.4072022160664821,0.0,0.4129810069976126,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4809972042293307,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.304022301163424,10.0,0.05,0.11772853185595569,0.3148148148148148,12.0
0.4072022160664821,0.0,0.42198199318598073,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.4453254275571627,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.5118857704626257,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4837635200491994,10.0,0.05,0.16066481994459836,0.14814814814814814,2.0
0.4072022160664821,0.0,0.4656301956846098,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3670012681307633,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.46818835167600925,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.30732846903356675,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.38051956660383807,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.44616645465661153,10.0,0.05,0.03462603878116344,0.046296296296296294,2.0
0.4072022160664821,0.0,0.4068404217301124,10.0,0.05,0.08102493074792243,0.17592592592592593,2.0
0.4072022160664821,0.0,0.4360397848991904,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4763491127347066,10.0,0.05,0.07340720221606649,0.09259259259259259,2.0
0.4072022160664821,0.0,0.34510292442721524,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3755616916242928,10.0,0.05,0.3621883656509696,0.4074074074074074,2.0
0.4072022160664821,0.0,0.3676850551950626,10.0,0.05,0.5401662049861498,0.6851851851851852,12.0
0.4072022160664821,0.0,0.3830430788693116,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.46253538355461044,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.31993686848836494,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.45608337209434174,10.0,0.05,0.19667590027700832,0.1574074074074074,7.0
0.4072022160664821,0.0,0.3853895854601213,10.0,0.05,0.30332409972299174,0.2777777777777778,2.0
0.4072022160664821,0.0,0.29986021533810464,10.0,0.05,0.4335180055401663,0.6944444444444444,12.0
0.4072022160664821,0.0,0.46139231998701596,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4641564249951749,10.0,0.05,0.30470914127423826,0.2037037037037037,12.0
0.4072022160664821,0.0,0.5081666602283927,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.47167939866437164,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.5079701666790818,10.0,0.05,0.03462603878116344,0.046296296296296294,12.0
0.4072022160664821,0.0,0.3987860026401912,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3106133384428821,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.3827249648661688,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
