4120.0,3870.0,1.6718126336353351e6,0.0,0.0,0.0,0.0
4290.0,1940.0,2.4548004873677515e6,0.0,0.0,0.0,0.0
3460.0,4530.0,1.1583134323500288e6,0.0,0.0,0.0,0.0
5060.0,2660.0,2.932314091905586e6,0.0,0.0,0.0,0.0
3115.0,5350.0,1.4891228725468102e6,0.0,0.0,0.0,0.0
5740.0,2955.0,3.316767445394405e6,0.0,0.0,0.0,0.0
2540.0,6750.0,1.2201951152300087e6,0.0,0.0,0.0,0.0
28325.0,28055.0,1.4243326078429926e7,0.0,0.0,0.0,0.0
