42.95744
25.72629
15.99118
13.6
7.1
9.37807
16.85807
24.54077
32.56332
31.20454
26.38387
16.30387
10.34734
9.91171
14.06045
24.2967
33.8934
41.76586
45.90664
52.3038
47.22982
42.62619
43.47771
40.6561
