U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.4072022160664821,0.0,0.35156707634479245,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3500297192499711,10.0,0.05,0.020775623268698064,0.046296296296296294,2.0
0.4072022160664821,0.0,0.2681382117027753,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.4072022160664821,0.0,0.37383585195024366,10.0,0.05,0.10457063711911359,0.10185185185185185,2.0
0.4072022160664821,0.0,0.39600522184248743,10.0,0.05,0.08310249307479226,0.07407407407407407,7.0
0.4072022160664821,0.0,0.3430035294443271,10.0,0.05,0.19390581717451527,0.12037037037037036,2.0
0.4072022160664821,0.0,0.32413165773721236,10.0,0.05,0.3843490304709142,0.3333333333333333,2.0
0.4072022160664821,0.0,0.2986769896107506,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.4072022160664821,0.0,0.3508601428769064,10.0,0.05,0.23407202216066483,0.16666666666666666,7.0
0.4072022160664821,0.0,0.35742358078516673,10.0,0.05,0.14958448753462608,0.3888888888888889,2.0
0.4072022160664821,0.0,0.3371197083415799,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3452420172883598,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4142885144954212,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.38341056822877456,10.0,0.05,0.03462603878116344,0.046296296296296294,7.0
0.4072022160664821,0.0,0.3367118511802085,10.0,0.05,0.5505540166204989,0.6851851851851852,7.0
0.4072022160664821,0.0,0.360817706071825,10.0,0.05,0.03462603878116344,0.046296296296296294,12.0
0.4072022160664821,0.0,0.3271063576924177,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.40994136777920065,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.35589137736552745,10.0,0.05,0.3850415512465375,0.4722222222222222,7.0
0.4072022160664821,0.0,0.36612489259484854,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.41028702429731634,10.0,0.05,0.28324099722991697,0.19444444444444445,12.0
0.4072022160664821,0.0,0.381829010333477,10.0,0.05,0.09695290858725764,0.07407407407407407,2.0
0.4072022160664821,0.0,0.35583423579862494,10.0,0.05,0.024930747922437678,0.05555555555555555,7.0
0.4072022160664821,0.0,0.34458600150581326,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.2787413082572419,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.40650048174311293,10.0,0.05,0.20775623268698065,0.2037037037037037,12.0
0.4072022160664821,0.0,0.3991711520769922,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3494107315506293,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3473685878301672,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3573130820091285,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3468085140099715,10.0,0.05,0.08310249307479226,0.07407407407407407,2.0
0.4072022160664821,0.0,0.2654960838494976,10.0,0.05,0.440443213296399,0.75,12.0
0.4072022160664821,0.0,0.3905684816639507,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3583402023703818,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.35843837160153885,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.34707952246676277,10.0,0.05,0.14542936288088645,0.10185185185185185,2.0
0.4072022160664821,0.0,0.41331701104719026,10.0,0.05,0.2541551246537397,0.4537037037037037,12.0
0.4072022160664821,0.0,0.37130445921812155,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3443097707390298,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.2724675103028877,10.0,0.05,0.42659279778393366,0.7407407407407407,12.0
0.4072022160664821,0.0,0.28483895442490453,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.4072022160664821,0.0,0.3555251808059766,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.4156884952267726,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.4072022160664821,0.0,0.2728425608231935,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.4072022160664821,0.0,0.40542226926238195,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3310513811543052,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.35668812013677687,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3115765554074957,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.4072022160664821,0.0,0.3452825949903455,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
