"Mean","Max","Min","Std","Index","Dataset","GroupLabel","Envelope_Min","Envelope_Max"
-0.252776657616079,-0.25205660142587,-0.25331929947613,0.000240513227390861,120,"Dataset 1","Little noise",-0.264802318985622,-0.240750996246536
-0.250752917869013,-0.249866835765833,-0.251399694860156,0.00025411917038942,121,"Dataset 1","Little noise",-0.263458876388484,-0.238046959349542
-0.248991557437169,-0.24823911313315,-0.249532622005326,0.000259681446509518,122,"Dataset 1","Little noise",-0.261975629762645,-0.236007485111693
-0.247217493180295,-0.246482752648411,-0.247918627407059,0.000302003563822525,123,"Dataset 1","Little noise",-0.262317671371421,-0.232117314989169
-0.245529039273797,-0.244900824869993,-0.246033615837913,0.000239991258855199,124,"Dataset 1","Little noise",-0.257528602216557,-0.233529476331037
-0.243655047457575,-0.243039896204162,-0.244689518969436,0.000297313218988343,125,"Dataset 1","Little noise",-0.258520708406992,-0.228789386508158
-0.242275864073154,-0.241563072661656,-0.242804998338788,0.000243554215188323,126,"Dataset 1","Little noise",-0.25445357483257,-0.230098153313738
-0.240550219534754,-0.239909179883739,-0.241216183899138,0.000282558989994669,127,"Dataset 1","Little noise",-0.254678169034487,-0.226422270035021
-0.238868199285014,-0.238262328964318,-0.239346501362207,0.000258672289014397,128,"Dataset 1","Little noise",-0.251801813735734,-0.225934584834294
-0.237018597752479,-0.236508716430706,-0.237508915075728,0.000250777099487894,129,"Dataset 1","Little noise",-0.249557452726874,-0.224479742778084
-0.23561039818355,-0.235048857837788,-0.236028986856424,0.00024603623510151,130,"Dataset 1","Little noise",-0.247912209938626,-0.223308586428475
-0.233501871392685,-0.233103584831484,-0.234151144039105,0.000242355385405676,131,"Dataset 1","Little noise",-0.245619640662969,-0.221384102122401
-0.232128216536729,-0.231413491347135,-0.232576345700891,0.000232501001846319,132,"Dataset 1","Little noise",-0.243753266629045,-0.220503166444413
-0.230469313897774,-0.229980907189237,-0.230955110828019,0.000239979731026347,133,"Dataset 1","Little noise",-0.242468300449091,-0.218470327346457
-0.228861138501709,-0.228230450273641,-0.229394059920025,0.000253802621159034,134,"Dataset 1","Little noise",-0.241551269559661,-0.216171007443757
-0.227276350218249,-0.226758993086202,-0.227993286473837,0.000196657094659967,135,"Dataset 1","Little noise",-0.237109204951247,-0.217443495485251
-0.225181899092841,-0.224662797445478,-0.225712610132504,0.000265863998386744,136,"Dataset 1","Little noise",-0.238475099012178,-0.211888699173504
-0.22357321491364,-0.222944119416016,-0.224090043943055,0.000239751717570479,137,"Dataset 1","Little noise",-0.235560800792164,-0.211585629035116
-0.221634472506238,-0.220952064995666,-0.222158529294805,0.000259066801320895,138,"Dataset 1","Little noise",-0.234587812572283,-0.208681132440193
-0.21999725584479,-0.219493984374635,-0.220627316762053,0.000271640820112315,139,"Dataset 1","Little noise",-0.233579296850406,-0.206415214839174
-0.21812196218634,-0.217555953664127,-0.218630511351302,0.000231698315727507,140,"Dataset 1","Little noise",-0.229706877972715,-0.206537046399965
-0.216565275437925,-0.216126282402515,-0.217264657425138,0.000257477133629604,141,"Dataset 1","Little noise",-0.229439132119405,-0.203691418756445
-0.215027971184709,-0.214530672396479,-0.215552389841358,0.000227620552951691,142,"Dataset 1","Little noise",-0.226408998832294,-0.203646943537124
-0.21312120243797,-0.212450297317215,-0.213627447442774,0.000242713825380694,143,"Dataset 1","Little noise",-0.225256893707005,-0.200985511168935
-0.211932648590041,-0.211480237916814,-0.212496518071152,0.000222756511990435,144,"Dataset 1","Little noise",-0.223070474189563,-0.200794822990519
-0.210371009922939,-0.209750742592589,-0.210917081198807,0.000259628164880506,145,"Dataset 1","Little noise",-0.223352418166964,-0.197389601678914
-0.209089468847603,-0.208327725089205,-0.209697639207831,0.000281946199593892,146,"Dataset 1","Little noise",-0.223186778827298,-0.194992158867908
-0.207827754754377,-0.206980243784854,-0.208502914432159,0.000285473799856723,147,"Dataset 1","Little noise",-0.222101444747213,-0.193554064761541
-0.206055811197925,-0.205550070318057,-0.206467154543952,0.000213846465168808,148,"Dataset 1","Little noise",-0.216748134456365,-0.195363487939485
