"Mean","Max","Min","Std","Index","Dataset","GroupLabel","Envelope_Min","Envelope_Max"
-0.111722457411848,-0.111243278952036,-0.112227732492635,0.000224499432955183,677,"Dataset 1","Little noise",-0.122947429059607,-0.100497485764089
-0.111813318663956,-0.11125775888155,-0.112355062783663,0.000240250792878447,678,"Dataset 1","Little noise",-0.123825858307878,-0.0998007790200336
-0.111830048551666,-0.111219528794195,-0.112277292549767,0.000271689760042678,679,"Dataset 1","Little noise",-0.1254145365538,-0.0982455605495321
-0.11188044797277,-0.111348360530393,-0.112525905936208,0.00024431798138381,680,"Dataset 1","Little noise",-0.124096347041961,-0.0996645489035795
-0.11211851894182,-0.111645059549919,-0.112592362664271,0.000261112250590096,681,"Dataset 1","Little noise",-0.125174131471325,-0.0990629064123152
-0.112176410463411,-0.111805384120608,-0.112714166199793,0.000188882494917841,682,"Dataset 1","Little noise",-0.121620535209303,-0.102732285717519
-0.112129941173017,-0.111580145238171,-0.112554345050104,0.000226447982576198,683,"Dataset 1","Little noise",-0.123452340301827,-0.100807542044207
-0.112269840302503,-0.11167063422226,-0.112896832995704,0.000266405575128102,684,"Dataset 1","Little noise",-0.125590119058908,-0.0989495615460979
-0.112448980843005,-0.112017650349795,-0.113003330202794,0.000205138053310889,685,"Dataset 1","Little noise",-0.122705883508549,-0.102192078177461
-0.112215050194899,-0.111613210287797,-0.112876485152087,0.000241013412681909,686,"Dataset 1","Little noise",-0.124265720828994,-0.100164379560804
-0.112511591908995,-0.111742030958597,-0.11311729631266,0.00025925797052115,687,"Dataset 1","Little noise",-0.125474490435052,-0.0995486933829375
-0.112827035669298,-0.112405389444749,-0.11330480869111,0.000198341737067132,688,"Dataset 1","Little noise",-0.122744122522655,-0.102909948815941
-0.112672116866676,-0.112189072128757,-0.113292074292949,0.000281916334533589,689,"Dataset 1","Little noise",-0.126767933593355,-0.0985763001399965
-0.112840842272766,-0.112126872175381,-0.113354904091313,0.000284515433445891,690,"Dataset 1","Little noise",-0.127066613945061,-0.0986150706004714
-0.1133365822316,-0.112655582044705,-0.11386166591624,0.00022608312123434,691,"Dataset 1","Little noise",-0.124640738293317,-0.102032426169883
-0.113134749469355,-0.112350188616793,-0.113821797289635,0.000256867054574583,692,"Dataset 1","Little noise",-0.125978102198084,-0.100291396740626
-0.113410315937581,-0.112742591484841,-0.114222798243415,0.00029982139578914,693,"Dataset 1","Little noise",-0.128401385727038,-0.098419246148124
-0.113217189710286,-0.112671513082757,-0.114016064031223,0.000237482070172254,694,"Dataset 1","Little noise",-0.125091293218899,-0.101343086201673
-0.113118594977718,-0.112682219375793,-0.113659916460056,0.000243921729286603,695,"Dataset 1","Little noise",-0.125314681442048,-0.100922508513388
-0.113080109065298,-0.112449403455532,-0.113955511650618,0.000278035913804798,696,"Dataset 1","Little noise",-0.126981904755538,-0.0991783133750581
-0.112965936602693,-0.112299709336871,-0.113572838137339,0.000301622075725721,697,"Dataset 1","Little noise",-0.128047040388979,-0.0978848328164069
-0.112695768066103,-0.111805610824735,-0.11321893937004,0.000290768048418229,698,"Dataset 1","Little noise",-0.127234170487014,-0.0981573656451915
-0.112652790116834,-0.112189650477937,-0.11325283606638,0.000206201694818043,699,"Dataset 1","Little noise",-0.122962874857736,-0.102342705375932
-0.112257785567554,-0.111665045141797,-0.113151721399619,0.000253847475278442,700,"Dataset 1","Little noise",-0.124950159331476,-0.0995654118036319
-0.112169873392456,-0.111622442229705,-0.1127114258238,0.000264807881420488,701,"Dataset 1","Little noise",-0.12541026746348,-0.0989294793214316
-0.111954540004235,-0.111422077703948,-0.112414606892139,0.000233294426494436,702,"Dataset 1","Little noise",-0.123619261328957,-0.100289818679513
-0.11230182210918,-0.11171424765718,-0.112834270378697,0.000233032176827624,703,"Dataset 1","Little noise",-0.123953430950561,-0.100650213267799
-0.112319095650444,-0.111882441914627,-0.113179486826416,0.00024224544503378,704,"Dataset 1","Little noise",-0.124431367902133,-0.100206823398755
-0.112289558003272,-0.111507505557146,-0.112828981115161,0.000285977696685583,705,"Dataset 1","Little noise",-0.126588442837551,-0.0979906731689928
-0.111566983681443,-0.111024980395068,-0.112112628753628,0.000247658602467594,706,"Dataset 1","Little noise",-0.123949913804823,-0.0991840535580633
-0.111926001916632,-0.1113421828847,-0.112451881369243,0.000273977416974749,707,"Dataset 1","Little noise",-0.125624872765369,-0.0982271310678945
-0.111939636495599,-0.111376771549712,-0.112441740008659,0.000242465634471284,708,"Dataset 1","Little noise",-0.124062918219163,-0.0998163547720348
-0.112042669360404,-0.111331082271112,-0.11259442236657,0.000272685302366333,709,"Dataset 1","Little noise",-0.125676934478721,-0.0984084042420873
-0.112030834703025,-0.111516432048047,-0.112827829908971,0.000255700342191929,710,"Dataset 1","Little noise",-0.124815851812621,-0.0992458175934285
-0.111624670764143,-0.111093346550738,-0.112382003273415,0.000260595072566991,711,"Dataset 1","Little noise",-0.124654424392493,-0.0985949171357934
-0.111652543915483,-0.111247512528736,-0.112129556325133,0.000234317780400138,712,"Dataset 1","Little noise",-0.12336843293549,-0.0999366548954761
-0.111800130047271,-0.110966058531526,-0.112345594917113,0.000302864027013581,713,"Dataset 1","Little noise",-0.12694333139795,-0.096656928696592
-0.111384382602472,-0.110869478388618,-0.111904565899022,0.00022753472080572,714,"Dataset 1","Little noise",-0.122761118642758,-0.100007646562186
-0.111534536309229,-0.111023477945196,-0.11195201562713,0.000223777003526379,715,"Dataset 1","Little noise",-0.122723386485548,-0.10034568613291
-0.111478303444764,-0.111003181208551,-0.112012360819063,0.000223128334139663,716,"Dataset 1","Little noise",-0.122634720151747,-0.100321886737781
-0.11165109819052,-0.111108336047315,-0.112119194725589,0.000256178355032914,717,"Dataset 1","Little noise",-0.124460015942166,-0.0988421804388743
-0.111679126701322,-0.111053821819562,-0.112399430231391,0.000259176693232116,718,"Dataset 1","Little noise",-0.124637961362928,-0.0987202920397162
-0.111427400857823,-0.110745176751315,-0.112026946276114,0.000244906413170427,719,"Dataset 1","Little noise",-0.123672721516344,-0.0991820801993017
-0.111687717987576,-0.11105212938698,-0.11225034133113,0.000240374893539029,720,"Dataset 1","Little noise",-0.123706462664527,-0.0996689733106245
-0.112254069800887,-0.111761666407826,-0.112881363025464,0.000254298290133384,721,"Dataset 1","Little noise",-0.124968984307556,-0.0995391552942178
-0.112401436786749,-0.111855693985438,-0.112888032837141,0.000242134005939328,722,"Dataset 1","Little noise",-0.124508137083715,-0.100294736489783
-0.11252724050034,-0.111823591185818,-0.113459636344059,0.000268747864282732,723,"Dataset 1","Little noise",-0.125964633714477,-0.0990898472862034
-0.112280280663462,-0.11156736245616,-0.112983688802332,0.000286588929071493,724,"Dataset 1","Little noise",-0.126609727117037,-0.0979508342098874
-0.112254272359725,-0.111727833600507,-0.112927522775541,0.000253588506409088,725,"Dataset 1","Little noise",-0.124933697680179,-0.0995748470392706
-0.11204007950946,-0.111287984589187,-0.112461913128062,0.000233316475615003,726,"Dataset 1","Little noise",-0.12370590329021,-0.10037425572871
-0.112461650430687,-0.111947668391786,-0.113129372247022,0.000269245604498079,727,"Dataset 1","Little noise",-0.125923930655591,-0.098999370205783
-0.113028891145619,-0.112546875336482,-0.113667292730094,0.000231619621879978,728,"Dataset 1","Little noise",-0.124609872239618,-0.10144791005162
-0.112660510091133,-0.111931594432726,-0.113410226912321,0.000276954922284057,729,"Dataset 1","Little noise",-0.126508256205336,-0.0988127639769301
-0.112519260888051,-0.111932197710777,-0.113058455644227,0.000234927948980082,730,"Dataset 1","Little noise",-0.124265658337055,-0.100772863439047
-0.112293678469209,-0.111747475181922,-0.11297844135608,0.000221597115197002,731,"Dataset 1","Little noise",-0.123373534229059,-0.101213822709359
-0.112073299734194,-0.111485598826304,-0.112561512601698,0.000244805946265914,732,"Dataset 1","Little noise",-0.12431359704749,-0.0998330024208983
-0.111972318406803,-0.111390215380217,-0.112456584519174,0.000220275026926589,733,"Dataset 1","Little noise",-0.122986069753132,-0.100958567060474
-0.112111223145409,-0.111675425256266,-0.112844257289899,0.000255308638190398,734,"Dataset 1","Little noise",-0.124876655054929,-0.0993457912358891
-0.112086498659905,-0.111593218820577,-0.112566623136536,0.000195604355855083,735,"Dataset 1","Little noise",-0.121866716452659,-0.102306280867151
-0.112235065418434,-0.111690142368979,-0.112725639692498,0.000226055595331647,736,"Dataset 1","Little noise",-0.123537845185016,-0.100932285651852
-0.112026039434531,-0.111342252775793,-0.112594254809557,0.000276420160140972,737,"Dataset 1","Little noise",-0.12584704744158,-0.0982050314274824
-0.111933395016341,-0.111288485949777,-0.112717228149971,0.000298447812055471,738,"Dataset 1","Little noise",-0.126855785619115,-0.0970110044135675
-0.111945300294784,-0.111388276497165,-0.112424419196035,0.000239242312769365,739,"Dataset 1","Little noise",-0.123907415933252,-0.0999831846563158
-0.111863319562639,-0.111283937372882,-0.112357109787413,0.000249943517902899,740,"Dataset 1","Little noise",-0.124360495457784,-0.0993661436674941
-0.11228553516624,-0.111744060857622,-0.112881189957582,0.000274171164154936,741,"Dataset 1","Little noise",-0.125994093373987,-0.0985769769584932
-0.112080302963977,-0.111656497349167,-0.112453227149229,0.000218076098547185,742,"Dataset 1","Little noise",-0.122984107891336,-0.101176498036618
-0.11237303346631,-0.111798579526422,-0.112991096787963,0.000253251739854831,743,"Dataset 1","Little noise",-0.125035620459052,-0.0997104464735685
-0.112339094615562,-0.11173327148557,-0.113009301795751,0.000268707146018224,744,"Dataset 1","Little noise",-0.125774451916473,-0.0989037373146508
-0.112146910003717,-0.111437083265097,-0.1127098092857,0.000275137442075476,745,"Dataset 1","Little noise",-0.125903782107491,-0.0983900378999432
-0.112115199189061,-0.111425024004659,-0.112690020364919,0.000269131620861941,746,"Dataset 1","Little noise",-0.125571780232158,-0.098658618145964
-0.112026353919316,-0.111543939907627,-0.112775100542631,0.000265520705639624,747,"Dataset 1","Little noise",-0.125302389201297,-0.0987503186373348
-0.112130325004078,-0.11106835038346,-0.112731228537517,0.000278234444423881,748,"Dataset 1","Little noise",-0.126042047225272,-0.098218602782884
-0.112211040866266,-0.111708841826962,-0.112853255235423,0.000258368637423232,749,"Dataset 1","Little noise",-0.125129472737428,-0.0992926089951044
-0.112040958169177,-0.11141447863398,-0.112728792162049,0.000260377200622201,750,"Dataset 1","Little noise",-0.125059818200287,-0.0990220981380669
-0.111796279980661,-0.111114667332405,-0.112471528473855,0.000276057901350423,751,"Dataset 1","Little noise",-0.125599175048182,-0.0979933849131398
-0.11221535269528,-0.111720426523912,-0.112698249664046,0.000249714006007116,752,"Dataset 1","Little noise",-0.124701052995636,-0.0997296523949242
-0.112584858614898,-0.112131184724857,-0.113060822221267,0.000246302738348473,753,"Dataset 1","Little noise",-0.124899995532322,-0.100269721697474
-0.112527868978436,-0.111790888431608,-0.113111053767089,0.000237516638757462,754,"Dataset 1","Little noise",-0.124403700916309,-0.100652037040563
-0.11279893288916,-0.112270720710603,-0.113512011215424,0.000268491001559739,755,"Dataset 1","Little noise",-0.126223482967147,-0.0993743828111731
-0.11282941584392,-0.11218982580519,-0.113382880719476,0.000235999274616534,756,"Dataset 1","Little noise",-0.124629379574747,-0.101029452113093
-0.11277746751499,-0.112171397297609,-0.113290748652371,0.00023597562175102,757,"Dataset 1","Little noise",-0.124576248602541,-0.100978686427439
-0.113090382815645,-0.112600544226681,-0.113776376509891,0.000253783329929425,758,"Dataset 1","Little noise",-0.125779549312116,-0.100401216319174
-0.113209491693731,-0.112692721674879,-0.113647699713914,0.00020290838214139,759,"Dataset 1","Little noise",-0.1233549108008,-0.103064072586662
-0.11302032955934,-0.112580815648029,-0.11349175897249,0.000235098445396691,760,"Dataset 1","Little noise",-0.124775251829175,-0.101265407289505
-0.113392457066373,-0.112687060134782,-0.114122696410926,0.000267334572432955,761,"Dataset 1","Little noise",-0.126759185688021,-0.100025728444725
-0.113060892935382,-0.112408205049381,-0.113465982017424,0.000246428996130949,762,"Dataset 1","Little noise",-0.125382342741929,-0.100739443128835
-0.113062353441305,-0.112329079552699,-0.113507191605797,0.000257147448845343,763,"Dataset 1","Little noise",-0.125919725883572,-0.100204980999038
-0.113032990142648,-0.112491958139093,-0.113488409362912,0.000262174917084245,764,"Dataset 1","Little noise",-0.12614173599686,-0.0999242442884358
-0.113412447082755,-0.112862159465674,-0.114119480362962,0.000244793023110682,765,"Dataset 1","Little noise",-0.125652098238289,-0.101172795927221
-0.113336170151198,-0.112520134655561,-0.113828334014519,0.000269053109050114,766,"Dataset 1","Little noise",-0.126788825603704,-0.0998835146986923
-0.113413206916867,-0.112690608655246,-0.11402401756923,0.000278801636785435,767,"Dataset 1","Little noise",-0.127353288756139,-0.0994731250775953
-0.113317391731772,-0.112678181675851,-0.113880214958789,0.00025477736612013,768,"Dataset 1","Little noise",-0.126056260037779,-0.100578523425765
-0.113642213997208,-0.113092542066523,-0.114110356174192,0.000223525978275802,769,"Dataset 1","Little noise",-0.124818512910998,-0.102465915083418
-0.113833855482021,-0.113362676215645,-0.114334981862742,0.00021887355079285,770,"Dataset 1","Little noise",-0.124777533021664,-0.102890177942379
-0.113733834674862,-0.113125351600033,-0.114174950825645,0.000245504278999303,771,"Dataset 1","Little noise",-0.126009048624827,-0.101458620724897
-0.114042226298422,-0.113362426347539,-0.11475664608058,0.000293590302978681,772,"Dataset 1","Little noise",-0.128721741447356,-0.099362711149488
-0.113909941950503,-0.113422864252085,-0.114431946115358,0.00023315830252049,773,"Dataset 1","Little noise",-0.125567857076527,-0.102252026824478
-0.11385777777934,-0.112988606412284,-0.114538370851076,0.000282077432010608,774,"Dataset 1","Little noise",-0.12796164937987,-0.0997539061788096
-0.114035938709804,-0.113543310970397,-0.114563338743425,0.000205454646047192,775,"Dataset 1","Little noise",-0.124308671012164,-0.103763206407444
-0.114057297158092,-0.113568715350505,-0.114544307638147,0.000232742574102995,776,"Dataset 1","Little noise",-0.125694425863242,-0.102420168452942
-0.114148505946168,-0.113600122071816,-0.114675694355434,0.000223255155999521,777,"Dataset 1","Little noise",-0.125311263746144,-0.102985748146192
-0.114087599006648,-0.113595372972867,-0.1145767622856,0.000225093532534521,778,"Dataset 1","Little noise",-0.125342275633374,-0.102832922379922
-0.113924212463194,-0.113076938781973,-0.114685427471698,0.000322739043959387,779,"Dataset 1","Little noise",-0.130061164661163,-0.0977872602652246
-0.114359506858703,-0.113700108327489,-0.11492881491136,0.00026596125245501,780,"Dataset 1","Little noise",-0.127657569481453,-0.101061444235952
-0.114404312345766,-0.113541333914652,-0.114989874456318,0.0002575603807677,781,"Dataset 1","Little noise",-0.127282331384151,-0.101526293307381
-0.114429581417888,-0.113764251545376,-0.114961889620341,0.000230780821795121,782,"Dataset 1","Little noise",-0.125968622507644,-0.102890540328132
-0.114140676292558,-0.113635482610198,-0.114588806391097,0.000252532116155982,783,"Dataset 1","Little noise",-0.126767282100357,-0.101514070484759
-0.114304140623614,-0.113889528629793,-0.114884368836403,0.000244875662932778,784,"Dataset 1","Little noise",-0.126547923770253,-0.102060357476975
-0.114482325834337,-0.113952334432548,-0.115023098982679,0.000242515480578554,785,"Dataset 1","Little noise",-0.126608099863265,-0.102356551805409
-0.114577520659005,-0.113970055894615,-0.115239017470845,0.000263650969224775,786,"Dataset 1","Little noise",-0.127760069120244,-0.101394972197766
-0.114803856430642,-0.114387377374687,-0.115347802069413,0.000233996619877288,787,"Dataset 1","Little noise",-0.126503687424506,-0.103104025436778
-0.114824786112019,-0.114267712749392,-0.115436900290904,0.000232099844281854,788,"Dataset 1","Little noise",-0.126429778326112,-0.103219793897926
-0.114784906614661,-0.114127197506056,-0.115253550123284,0.000231387568339433,789,"Dataset 1","Little noise",-0.126354285031633,-0.103215528197689
-0.114781170446879,-0.114172364498122,-0.115299145444097,0.000228985715630876,790,"Dataset 1","Little noise",-0.126230456228423,-0.103331884665335
-0.114755831142678,-0.114292582704574,-0.115466510056066,0.000232539302738356,791,"Dataset 1","Little noise",-0.126382796279596,-0.10312886600576
-0.114690384584265,-0.114244827032114,-0.115212040450771,0.000229274004427826,792,"Dataset 1","Little noise",-0.126154084805656,-0.103226684362874
-0.114259150330648,-0.113642870961964,-0.114938812232364,0.000294600553555946,793,"Dataset 1","Little noise",-0.128989178008445,-0.0995291226528507
-0.114123323469064,-0.11352067619384,-0.114746098644175,0.000257790626206178,794,"Dataset 1","Little noise",-0.127012854779373,-0.101233792158755
-0.11423282730734,-0.113729273564135,-0.114869769011127,0.000230044669676895,795,"Dataset 1","Little noise",-0.125735060791185,-0.102730593823495
-0.114411988516497,-0.113896618616833,-0.114934147129482,0.000220008200061655,796,"Dataset 1","Little noise",-0.12541239851958,-0.103411578513414
-0.114107111480473,-0.113385475996932,-0.11457126808544,0.000226789751622905,797,"Dataset 1","Little noise",-0.125446599061618,-0.102767623899328
-0.114134893295618,-0.113395813454355,-0.114640208964386,0.000263209526956351,798,"Dataset 1","Little noise",-0.127295369643436,-0.1009744169478
-0.113721975159608,-0.113102761912009,-0.114250489737556,0.00025079518210714,799,"Dataset 1","Little noise",-0.126261734264965,-0.101182216054251
-0.113669169212626,-0.11311441622645,-0.114357045390736,0.000282044431359598,800,"Dataset 1","Little noise",-0.127771390780606,-0.0995669476446461
-0.113418557519885,-0.112588582134597,-0.11422713163111,0.000313830845827106,801,"Dataset 1","Little noise",-0.12911009981124,-0.0977270152285297
-0.113411183939503,-0.113000649406884,-0.114110555752999,0.000225332480963733,802,"Dataset 1","Little noise",-0.12467780798769,-0.102144559891316
-0.113337106979925,-0.112714032336225,-0.113855011888719,0.000205058416459256,803,"Dataset 1","Little noise",-0.123590027802888,-0.103084186156962
-0.113236093061271,-0.112576621596119,-0.113673252875812,0.000274651987191242,804,"Dataset 1","Little noise",-0.126968692420833,-0.0995034937017089
-0.113684138534267,-0.113167269398355,-0.1142451856468,0.000251509304840189,805,"Dataset 1","Little noise",-0.126259603776276,-0.101108673292258
-0.114003261828166,-0.113517535399403,-0.114773812234936,0.000292920270614524,806,"Dataset 1","Little noise",-0.128649275358892,-0.0993572482974398
-0.11408744576803,-0.113576771341475,-0.114642516452162,0.000223894897256594,807,"Dataset 1","Little noise",-0.12528219063086,-0.1028927009052
-0.114137032055101,-0.113394757502438,-0.114770877812054,0.000234205236507299,808,"Dataset 1","Little noise",-0.125847293880466,-0.102426770229736
-0.113801510507252,-0.113104496941107,-0.114333996261592,0.000275626544530348,809,"Dataset 1","Little noise",-0.127582837733769,-0.100020183280735
-0.113959129154779,-0.113365732994557,-0.114533011550785,0.000225806606978881,810,"Dataset 1","Little noise",-0.125249459503723,-0.102668798805835
-0.113932688597954,-0.113478650535129,-0.114528583663333,0.000230080264797893,811,"Dataset 1","Little noise",-0.125436701837849,-0.102428675358059
-0.113776789685942,-0.11307274869469,-0.114377820066096,0.000284485360390497,812,"Dataset 1","Little noise",-0.128001057705467,-0.0995525216664171
-0.113858731741591,-0.113312791678682,-0.114503974867505,0.000246142531052663,813,"Dataset 1","Little noise",-0.126165858294224,-0.101551605188958
-0.114009053721265,-0.113538192173904,-0.114488503275464,0.000219094896153676,814,"Dataset 1","Little noise",-0.124963798528949,-0.103054308913581
-0.113975434764298,-0.11342428418344,-0.114528660944973,0.000253777494891447,815,"Dataset 1","Little noise",-0.12666430950887,-0.101286560019726
-0.113787148306156,-0.113330686665132,-0.114658281021558,0.00028243156547967,816,"Dataset 1","Little noise",-0.127908726580139,-0.0996655700321725
-0.113606408301381,-0.112973366782409,-0.114158865597764,0.000260538386260231,817,"Dataset 1","Little noise",-0.126633327614393,-0.100579488988369
-0.113258148999261,-0.112806545432764,-0.113825074104421,0.000250440967369799,818,"Dataset 1","Little noise",-0.125780197367751,-0.100736100630771
-0.113024651110837,-0.112473121731218,-0.11352234475386,0.000206193661806293,819,"Dataset 1","Little noise",-0.123334334201152,-0.102714968020522
-0.113137390079102,-0.1125836867024,-0.113722759441725,0.000233615781899461,820,"Dataset 1","Little noise",-0.124818179174075,-0.101456600984129
-0.113727352352772,-0.113129049504825,-0.114312174887584,0.000233758702793431,821,"Dataset 1","Little noise",-0.125415287492444,-0.1020394172131
-0.113542898723256,-0.112985371656567,-0.114002702583649,0.000244856621597337,822,"Dataset 1","Little noise",-0.125785729803123,-0.101300067643389
-0.113470574697853,-0.112917047079752,-0.114140130002377,0.000217048889940861,823,"Dataset 1","Little noise",-0.124323019194896,-0.10261813020081
-0.113625718866641,-0.113053262935235,-0.114196468656839,0.000285704738729816,824,"Dataset 1","Little noise",-0.127910955803132,-0.0993404819301502
-0.113893604658909,-0.113177612108829,-0.114432889746406,0.000260151966695175,825,"Dataset 1","Little noise",-0.126901202993668,-0.10088600632415
-0.113186333422425,-0.112666289704035,-0.113693178878213,0.000190624250111967,826,"Dataset 1","Little noise",-0.122717545928023,-0.103655120916827
-0.113147435612904,-0.112546840319706,-0.113670400716109,0.000215909607655998,827,"Dataset 1","Little noise",-0.123942915995704,-0.102351955230104
-0.113220937417611,-0.112434240906956,-0.113808746292029,0.000287341190498144,828,"Dataset 1","Little noise",-0.127587996942518,-0.0988538778927038
-0.11308992847332,-0.112510832729169,-0.113747758805652,0.000276627161708799,829,"Dataset 1","Little noise",-0.12692128655876,-0.0992585703878801
-0.113278026497305,-0.112724345747008,-0.113905548592928,0.000292314602420038,830,"Dataset 1","Little noise",-0.127893756618307,-0.0986622963763031
-0.112986032949619,-0.112223013142699,-0.113587545022673,0.00028610800442432,831,"Dataset 1","Little noise",-0.127291433170835,-0.098680632728403
-0.113253603978312,-0.11276436193241,-0.113771718618,0.000245162229665289,832,"Dataset 1","Little noise",-0.125511715461576,-0.100995492495048
-0.113375028286089,-0.112786217008577,-0.113820193020903,0.000214473297251926,833,"Dataset 1","Little noise",-0.124098693148685,-0.102651363423493
-0.113037475902914,-0.1124426804312,-0.113708523329543,0.000236508844123743,834,"Dataset 1","Little noise",-0.124862918109101,-0.101212033696727
-0.113169347903702,-0.112749589783205,-0.113772749992275,0.000246090244492634,835,"Dataset 1","Little noise",-0.125473860128334,-0.10086483567907
-0.113501606102165,-0.112961776663898,-0.114029150933918,0.000273626694012975,836,"Dataset 1","Little noise",-0.127182940802814,-0.0998202714015163
-0.113435045256856,-0.112914531328119,-0.114027335865143,0.000242496105075878,837,"Dataset 1","Little noise",-0.12555985051065,-0.101310240003062
-0.113527915393941,-0.112562261273564,-0.114239926043027,0.000280253715160162,838,"Dataset 1","Little noise",-0.127540601151949,-0.0995152296359329
-0.113375521887937,-0.112875858593691,-0.114002481529036,0.000244949408711251,839,"Dataset 1","Little noise",-0.1256229923235,-0.101128051452374
-0.113531984537678,-0.112899465462582,-0.114164505578846,0.0002898052937614,840,"Dataset 1","Little noise",-0.128022249225748,-0.099041719849608
-0.113649003030767,-0.11312966317194,-0.114133911032102,0.000262234698969884,841,"Dataset 1","Little noise",-0.126760737979261,-0.100537268082273
-0.113243464809732,-0.112682706510975,-0.113975037120418,0.000256390865505278,842,"Dataset 1","Little noise",-0.126063008084996,-0.100423921534468
-0.113413707073385,-0.112943732787939,-0.114170145356592,0.000277361365823631,843,"Dataset 1","Little noise",-0.127281775364567,-0.0995456387822034
-0.11316163540206,-0.112593051839478,-0.113923352961735,0.000259377713630525,844,"Dataset 1","Little noise",-0.126130521083586,-0.100192749720534
-0.113453563697088,-0.112848155488997,-0.114153753700607,0.000304408915198328,845,"Dataset 1","Little noise",-0.128674009457004,-0.0982331179371716
-0.113573033780512,-0.113140226867402,-0.114096295888615,0.000210689385821313,846,"Dataset 1","Little noise",-0.124107503071578,-0.103038564489446
-0.113893836463976,-0.11337435233684,-0.11449688893716,0.000222268031831952,847,"Dataset 1","Little noise",-0.125007238055574,-0.102780434872378
-0.113688150152192,-0.113147770705018,-0.114333513383563,0.00024686602257778,848,"Dataset 1","Little noise",-0.126031451281081,-0.101344849023303
-0.113631731580258,-0.113003355425143,-0.114085222448559,0.000248788490330786,849,"Dataset 1","Little noise",-0.126071156096797,-0.101192307063719
-0.113909695037501,-0.11301762676394,-0.114597083117179,0.000273095606051912,850,"Dataset 1","Little noise",-0.127564475340097,-0.100254914734905
-0.114173059464853,-0.113318473320652,-0.114697213449382,0.000276243851222129,851,"Dataset 1","Little noise",-0.127985252025959,-0.100360866903747
-0.114244017662526,-0.113638172118822,-0.114755092203636,0.000248346543614217,852,"Dataset 1","Little noise",-0.126661344843237,-0.101826690481815
-0.11458106872994,-0.114140415838714,-0.115113435229346,0.000235221978970503,853,"Dataset 1","Little noise",-0.126342167678465,-0.102819969781415
-0.114183736475399,-0.113639521509538,-0.114836355970433,0.000262278332229982,854,"Dataset 1","Little noise",-0.127297653086898,-0.1010698198639
-0.114058030323234,-0.113653033491128,-0.114557589545101,0.000259625794336594,855,"Dataset 1","Little noise",-0.127039320040064,-0.101076740606404
-0.114013302808921,-0.113508527873873,-0.114514639440944,0.000220498096679627,856,"Dataset 1","Little noise",-0.125038207642902,-0.10298839797494
-0.11368785509768,-0.113202331475948,-0.11432118185679,0.000250604147376791,857,"Dataset 1","Little noise",-0.12621806246652,-0.10115764772884
-0.114092894943885,-0.113576827333954,-0.114768658191977,0.000250359265750113,858,"Dataset 1","Little noise",-0.126610858231391,-0.101574931656379
-0.113929186959643,-0.113384429245528,-0.114537600376893,0.000255323891331919,859,"Dataset 1","Little noise",-0.126695381526239,-0.101162992393047
-0.113910436164285,-0.113484167912374,-0.114512962232498,0.000234711431716496,860,"Dataset 1","Little noise",-0.12564600775011,-0.10217486457846
-0.114086753668044,-0.113627236792777,-0.114726963125541,0.000247176172930495,861,"Dataset 1","Little noise",-0.126445562314569,-0.101727945021519
-0.113920267385721,-0.11340131589011,-0.114527902253659,0.000231818357899667,862,"Dataset 1","Little noise",-0.125511185280704,-0.102329349490738
-0.113909319205996,-0.113294843505315,-0.114438907290126,0.000236010057493498,863,"Dataset 1","Little noise",-0.125709822080671,-0.102108816331321
-0.113857541515433,-0.113258847819287,-0.114515619518316,0.000300505069192243,864,"Dataset 1","Little noise",-0.128882794975045,-0.0988322880558208
-0.113710773801382,-0.113277729382933,-0.114208550090104,0.000217070038913996,865,"Dataset 1","Little noise",-0.124564275747082,-0.102857271855682
-0.113451923589112,-0.112748800186733,-0.113936378024784,0.000255785837084998,866,"Dataset 1","Little noise",-0.126241215443362,-0.100662631734862
-0.113371295242546,-0.112764917301907,-0.114073743798668,0.000245559451786353,867,"Dataset 1","Little noise",-0.125649267831864,-0.101093322653228
-0.113653560715812,-0.112977880660934,-0.114246197976075,0.000275954687656214,868,"Dataset 1","Little noise",-0.127451295098623,-0.0998558263330013
-0.113367515550835,-0.112694198032011,-0.113868697741155,0.000216281392387944,869,"Dataset 1","Little noise",-0.124181585170232,-0.102553445931438
-0.113326358415716,-0.112860557060416,-0.113926166431941,0.000229975156236652,870,"Dataset 1","Little noise",-0.124825116227549,-0.101827600603883
-0.113044070055161,-0.112516014503179,-0.113659539036163,0.000290584091519014,871,"Dataset 1","Little noise",-0.127573274631112,-0.0985148654792103
-0.112846012336538,-0.1120794189661,-0.113403132496684,0.000274207183817515,872,"Dataset 1","Little noise",-0.126556371527414,-0.0991356531456623
-0.113267493818933,-0.112660156886969,-0.11391632746714,0.000246788948783347,873,"Dataset 1","Little noise",-0.1256069412581,-0.100928046379766
-0.113232313629635,-0.112719854167076,-0.113908425626884,0.000248545811526912,874,"Dataset 1","Little noise",-0.125659604205981,-0.100805023053289
-0.113502317598229,-0.112850097559073,-0.114203350476149,0.000267364893964268,875,"Dataset 1","Little noise",-0.126870562296442,-0.100134072900016
-0.113089969971653,-0.112526508583523,-0.113576306532419,0.000253950540083254,876,"Dataset 1","Little noise",-0.125787496975816,-0.10039244296749
-0.11337543066422,-0.112876087673528,-0.113845009112518,0.00021214286355476,877,"Dataset 1","Little noise",-0.123982573841958,-0.102768287486482
