U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.40720221606648194,0.0,0.24001392795404913,27.24652443329216,0.06976396034583515,0.013850415512465374,0.037037037037037035,12
0.40720221606648194,0.0,0.22984299255676577,27.24652443329216,0.07710753511908092,0.013850415512465374,0.037037037037037035,12
0.40720221606648194,0.0,0.2456425038535166,28.931876460093733,0.06976396034583515,0.013850415512465374,0.037037037037037035,12
0.40720221606648194,0.0,0.23606405012986142,28.931876460093733,0.07710753511908092,0.013850415512465374,0.037037037037037035,12
