folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.4118399227227069,-0.2355927498549147,-0.23661327263122123,-0.23349317269186046,-0.23117678365717292,-0.23415330597552017
-0.42284349538499166,-0.23588698006798228,-0.2364177548034762,-0.2326309775976986,-0.2303358286525156,-0.23392301761535594
-0.4141999223617451,-0.2359026079613636,-0.2350691361310609,-0.23157954798959132,-0.2291853253229781,-0.2330160820777673
-0.4087894087726391,-0.23441568484883632,-0.2339628774196003,-0.23027136118916508,-0.22971435625995165,-0.23279540157763884
-0.3959675439674075,-0.2334817912408747,-0.23261895946719996,-0.2302383996479894,-0.2295046411053557,-0.231932878436812
-0.38810154042097594,-0.23365775454365273,-0.23349791862452932,-0.22927944738674438,-0.23000160193090408,-0.23104519157384046
-0.3865348891562177,-0.23216760426899238,-0.23315488685829158,-0.2283690769418717,-0.22925569299950688,-0.23128608493000896
-0.3743837633429444,-0.2316865256380424,-0.23298353673224892,-0.22771508248607994,-0.22943203882429372,-0.23031085641676796
-0.3797038441649198,-0.23121652847158633,-0.2315780866046201,-0.22646174422958965,-0.22883701422835304,-0.22980412898278424
-0.3833239802511852,-0.2306055803390206,-0.23021520468959986,-0.22551464032815122,-0.22796917202957487,-0.23043572479140853
-0.3977939621538586,-0.2296005322858509,-0.22927924442468015,-0.2246784998235061,-0.22684285023277925,-0.23017649990114475
-0.39547021604534693,-0.22806510452786377,-0.22914319090168667,-0.22397441383654068,-0.2260289494411389,-0.2296674097373807
-0.4072932274221198,-0.22763334873108032,-0.22785373492698507,-0.22302151305097337,-0.22492060327880598,-0.22825021573452467
-0.3999869249480462,-0.226179540804504,-0.22745882664048903,-0.22236435871045665,-0.22357560173101018,-0.22800061149577783
-0.38936685703643614,-0.22589272724677664,-0.22607967521339828,-0.22090650173245108,-0.22283424925223422,-0.2265470921931244
-0.38179256224725305,-0.2244880176404995,-0.22416416623789207,-0.2205382637993101,-0.22517583496038782,-0.22594196768315453
-0.37000970184825754,-0.22499647002552386,-0.22314699962882145,-0.2191233022628783,-0.22483693359839016,-0.22453289846607472
-0.39326525461624706,-0.2238455105417737,-0.22163026778551423,-0.21830469939239297,-0.22517771745604329,-0.22371863478615833
-0.3798441632062373,-0.22453829179883641,-0.22141569084153936,-0.21690861498116823,-0.22447951299407773,-0.2234863261767956
-0.3738531648171313,-0.2231864387038659,-0.21958674283422433,-0.21581572911897456,-0.22287133237854534,-0.22222365872031935
-0.3777168954653115,-0.22186778323045694,-0.21841873256283548,-0.2149484228510908,-0.2216202994084962,-0.22109411399429163
-0.36659730441979194,-0.221909377268115,-0.21672558215445903,-0.21391157686109957,-0.2200010162467487,-0.21988335172949355
-0.3917191485656599,-0.2224255196519653,-0.21536595826390606,-0.21248342640197873,-0.21854229363696878,-0.21908226375506992
-0.38052260400079313,-0.22309659320014805,-0.21513438991123915,-0.2113751018490206,-0.2176888708369685,-0.21756331765127862
-0.385564397798881,-0.22163104708323877,-0.2138969110525394,-0.21046356771625976,-0.21605533906048902,-0.21622992037963484
-0.3867750932943722,-0.22001580807622478,-0.2127165735140106,-0.20973202766482898,-0.215667768426841,-0.21474270628559597
-0.37283771501547547,-0.21843213080374127,-0.21192652172756088,-0.20838061741110894,-0.21496345061193758,-0.21391258981689137
-0.3646743250242805,-0.21705206065732013,-0.21286896079720719,-0.20807758358621822,-0.21482369134716323,-0.21240722667524653
-0.35584720830079825,-0.2160382140335563,-0.21214762657857306,-0.20699405265005835,-0.21447916088627292,-0.21157738339461143
-0.3648837304927365,-0.21446757459417554,-0.2117980503765525,-0.20631778626088174,-0.21304832927980466,-0.2105829454382824
-0.3560852408215929,-0.21392225833050715,-0.21082217368501,-0.20573513903936458,-0.21155120475651665,-0.2109620540695277
-0.34733906327749053,-0.21223706346121696,-0.21018201916265164,-0.205879399038701,-0.21085603305618675,-0.21018509721330367
-0.33892750888510803,-0.21086601838189942,-0.20882741332294075,-0.20463808475211273,-0.20961774677109385,-0.2090758754641872
-0.33823994972100985,-0.21157741442615827,-0.20717452531536573,-0.20300524017523178,-0.2081729762556235,-0.2076403157552576
-0.3175529953541155,-0.21009554247414897,-0.20649960350835392,-0.20378874758726062,-0.2076931018788998,-0.20626241319750285
-0.3321606611758229,-0.20879987768469135,-0.20565274993112365,-0.20259028101436644,-0.20728296608265834,-0.20668810317829361
-0.3325277588992379,-0.2073021401444655,-0.20376784133683604,-0.20162434802688547,-0.20623381194890736,-0.20601077213189814
-0.394328705981056,-0.20631886456352028,-0.20399672608799654,-0.20027159954946389,-0.20507503413412503,-0.20461101401050302
-0.37906633870561324,-0.20507353192495867,-0.20370489355264493,-0.19887815621925803,-0.20423815179216448,-0.20314395547243344
-0.36841987968850687,-0.20392710788616142,-0.2021912840805573,-0.19767188182838843,-0.2029804795761112,-0.2025245293024733
-0.35261168556528266,-0.2025429811917667,-0.20170320853130247,-0.19702958984479835,-0.20199153018171465,-0.20074645606449784
-0.36791506028111265,-0.20155526868437004,-0.20002286318129378,-0.19567233807778245,-0.2004833996248064,-0.19959719373793855
-0.36602744345838595,-0.20083040921334305,-0.1993267244740978,-0.1944042018613015,-0.19910580925508575,-0.199531787228432
-0.35514605839088587,-0.19979111000378968,-0.197915172934549,-0.19518395293293456,-0.19735220098899678,-0.19899230777459806
-0.36525769262035773,-0.1980353119888312,-0.1992436868215457,-0.19427737678391374,-0.19645811338272448,-0.19820758598136215
-0.36820584376819193,-0.1966935919022748,-0.19801403287164818,-0.19361637890770833,-0.19616327519220872,-0.19675772769386937
-0.34787380916207794,-0.19525856456523133,-0.19680373226608683,-0.19232095805917443,-0.1955543906921628,-0.19545572768889316
-0.36207182069276383,-0.19368317036004776,-0.1955887678514337,-0.19108040002750432,-0.19469179581192125,-0.19410396268727922
-0.3714844152407642,-0.1927735858247629,-0.19438662347043073,-0.19006387710645178,-0.19378738182840916,-0.19340387776889448
-0.36464463154098076,-0.19269346998394224,-0.19309157574839703,-0.18933685467635153,-0.19308800370677054,-0.19203819363131305
-0.3482547219459339,-0.1918174595440888,-0.19205496303551053,-0.18923238863552683,-0.19200177460702467,-0.19077286330894253
-0.3504234498067973,-0.1910335543897931,-0.19057889862274335,-0.18967725266726934,-0.19070701124760922,-0.18913137467762003
-0.32794119827436974,-0.1893237501215051,-0.18936631652542477,-0.18816505711609158,-0.18987013553675158,-0.1880635135776116
-0.33241559910097096,-0.18786026024058902,-0.18844296458345206,-0.18675448888066984,-0.18911390214449406,-0.18682684505489988
-0.3266719498300351,-0.18854273365112384,-0.18829500034086866,-0.1855202404013622,-0.18763320248253051,-0.1858530588468169
-0.31913905982710006,-0.18842229721188644,-0.1875676282481508,-0.18402832444355183,-0.1861510573681916,-0.18444762228457065
-0.3073328060641247,-0.1876146769732392,-0.18657805206308073,-0.18410909667718872,-0.18517147806116324,-0.18397981406992717
-0.30459110199413575,-0.18644999666805462,-0.18620094593986597,-0.18407539110117402,-0.18390164159032676,-0.18355848084621948
-0.2867390077289021,-0.1865776491989662,-0.18453700176348953,-0.1834511543172568,-0.1841669588362912,-0.18422911551031465
-0.30007037218664145,-0.18577439173782498,-0.18279307079760632,-0.18269437558173127,-0.18365587984705573,-0.18259043447799264
-0.29531128999258605,-0.18602943705856112,-0.18137960722634047,-0.18201482637834335,-0.18336690660579108,-0.18184760652004137
