folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.16400602271427328,-0.15808539711420774,-0.15815020654399517,-0.15787408989199161,-0.16073630209517245,-0.15762719722546253
-0.16798382777978296,-0.1574623450285299,-0.15748927878194796,-0.1572436507066842,-0.16010012055455672,-0.15680987330662471
-0.1650088268213615,-0.15669211740146738,-0.15679382669691955,-0.15685654921667014,-0.15959559688158745,-0.15604950646824992
-0.16304051905673445,-0.1561525669683949,-0.15606970157689357,-0.15612411762382772,-0.1591277618064437,-0.15542084455896277
-0.16147788160143592,-0.15536830291655007,-0.15559539561973101,-0.15550676864633856,-0.1587090301658891,-0.15521898605216095
-0.1765786079829974,-0.15482489475409172,-0.15522951148669548,-0.15500969534394923,-0.1579368343021685,-0.15452080249371145
-0.17359149019989073,-0.15423643990292502,-0.15452994416478036,-0.15423498616032733,-0.15716821672010653,-0.15384326184735606
-0.1705020369193644,-0.1537349869629965,-0.15383407776686497,-0.15391156550848317,-0.15657041614317904,-0.1531133634144034
-0.1729376220147039,-0.15330486973886967,-0.15323308422182047,-0.15318492965109734,-0.15591491918363318,-0.1524112714325164
-0.17120118327509537,-0.1528482786786445,-0.15256791279662957,-0.15246461942689174,-0.15562141041782915,-0.15175341150851604
-0.16682968130965825,-0.1522805426443791,-0.1518651397477746,-0.15185258457402026,-0.1548247996552113,-0.15099795590077356
-0.1644044247041507,-0.15158291419632644,-0.15161493825763595,-0.15142639839858696,-0.15410232641730537,-0.15035193686797782
-0.16178300179261257,-0.15103599995099307,-0.15147644705902938,-0.15077412002384544,-0.1534564910389957,-0.1498255256961091
-0.1593772583975525,-0.15071190814010016,-0.15088116972083632,-0.15029264435558956,-0.15294740615837502,-0.14934599049568476
-0.16146457058246597,-0.15023987278424075,-0.15019476928292266,-0.1498514981882689,-0.15239769063085004,-0.14871513750765117
-0.16051391745435073,-0.14960204210615255,-0.14962216515996082,-0.14931258442237433,-0.15175561578049745,-0.14844859727253407
-0.16451670091202464,-0.1490679444428352,-0.14902834031468673,-0.14872132602656019,-0.15120188016224456,-0.1478957029758067
-0.16348409671325703,-0.14882172206202784,-0.1484842912525073,-0.1481540652693135,-0.15060468957944753,-0.14743563062461434
-0.1596706002916509,-0.14842498247272093,-0.14836176758600966,-0.14759081575849053,-0.15012263262677175,-0.14687202434606206
-0.16316403629745546,-0.1482737097882623,-0.14871977417090615,-0.1469083086350032,-0.14961533772272548,-0.1464174825898916
-0.16280049087715065,-0.1477034389683467,-0.14832639260214642,-0.14641134214258553,-0.14913002110628473,-0.1458514902127623
-0.16352199025002354,-0.14743644455172714,-0.14780984900458338,-0.14583310958079082,-0.14860524676442735,-0.14553734115321407
-0.16216793866605234,-0.14682706766581233,-0.14722523552704747,-0.1452154870122162,-0.14796505021890094,-0.14527701949238025
-0.15853936173025335,-0.14618086378503972,-0.14649405922957295,-0.14452073095845183,-0.1474006013617468,-0.14489047814905834
-0.16716241725248598,-0.14558347288703222,-0.14602072076980616,-0.1441496496112221,-0.14679973299334384,-0.14436213474858664
