folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.3820488166136524,-0.19633531039884075,-0.20383043120083816,-0.2911521291376808,-0.2107082494618821,-0.21247778819305488
-0.3850423993300048,-0.1951274041020709,-0.20203433234424115,-0.28996956019697057,-0.2094004638987745,-0.21123092383409262
-0.37826642310044906,-0.19326443725434264,-0.20023437705385383,-0.2889292229862014,-0.2073668876984364,-0.21081259363855456
-0.36281399395449365,-0.19123651942126685,-0.19885834247370252,-0.28793154697814033,-0.2056418435463785,-0.20891758806730334
-0.355978656487284,-0.18959693042599668,-0.19697014977800745,-0.2869407486658895,-0.20407941367075363,-0.2075312526042746
-0.3497252822743226,-0.18778205389705313,-0.1957839019727783,-0.28756522777928356,-0.2029251849244897,-0.20668675491644514
-0.35871251448717956,-0.18622896531658678,-0.1940646417078206,-0.2870078219951185,-0.2011347977943466,-0.20474570825819474
-0.3660770531993483,-0.18557829414985264,-0.19300443827365577,-0.2867146837756768,-0.19974924196878505,-0.2038197865014355
-0.35849123505890895,-0.18533399345867715,-0.19098855451208685,-0.2860475025761645,-0.197974291878992,-0.2018466850461509
-0.35465708145159647,-0.18421738373853025,-0.1911202757856932,-0.2860093685652516,-0.19712585833307664,-0.20095876486675987
-0.34904612049602135,-0.18224600273992825,-0.19035227346150155,-0.28457934138020136,-0.19593130124201413,-0.19991289359273384
-0.3346142782356541,-0.1806490103835312,-0.18901679767772261,-0.28499920744303925,-0.1953497415417736,-0.19790412143710018
-0.3356454489335599,-0.17889887287903833,-0.18737333393849215,-0.28399015412237727,-0.19410388986434474,-0.19586035999135337
-0.33439294216466464,-0.17744838564486773,-0.18594933222189186,-0.28378789147152134,-0.19257381384012176,-0.19534118448553106
-0.3321509738635293,-0.175630090290028,-0.18393880478107844,-0.28254351217268464,-0.19097590219952146,-0.19473338215002067
-0.32955669926205944,-0.17471880724190192,-0.18341726815028736,-0.2818318651376336,-0.18984648256908568,-0.19333892890659982
-0.32645684443064643,-0.1736737642193916,-0.18291640557821057,-0.28142229139636193,-0.18937679869773785,-0.19224671108957384
-0.32347493949672873,-0.17236805955877021,-0.1823268883638121,-0.28025675932235344,-0.18782445873711015,-0.1908588273747085
-0.32810101640265826,-0.1711553848931856,-0.18133280126310786,-0.2791542590428326,-0.18649601350086795,-0.18929916866998742
-0.3184184164299173,-0.16985021893927246,-0.1807995247275533,-0.2784692745322172,-0.18478014071757662,-0.18743396585725516
-0.306090411470702,-0.1702311073347724,-0.17958284638285577,-0.2783914891102496,-0.18346377606903644,-0.18552051136306147
-0.29233527902203243,-0.1683743771132167,-0.17947420570474326,-0.27807681058616057,-0.18189820589780595,-0.18388754345805353
-0.28389373275950414,-0.1667088242357505,-0.17800856020139266,-0.279106459224845,-0.18244118581810578,-0.1819217465575591
-0.26968242562931527,-0.1651578379970966,-0.17624162843538763,-0.27819245692270284,-0.1809445963160464,-0.18071261503494399
-0.2762271452065811,-0.16402650238984542,-0.17530447548291417,-0.27894505947828013,-0.17982820451748593,-0.17871232335729723
-0.2911977060244566,-0.16287395573487257,-0.17389922442871342,-0.279053551775063,-0.17911016858978004,-0.17703639405872285
-0.2805523448545078,-0.1624396838832374,-0.17216426430000759,-0.27793443583877847,-0.17768345300189364,-0.1773672283328362
-0.2642107227663128,-0.16223755979234422,-0.17059352995549448,-0.27753820531493173,-0.1774374589406545,-0.17601574622921748
-0.260554081863076,-0.16080009003803933,-0.1692088010011434,-0.2780443900339591,-0.17816089932312942,-0.1741374171742252
-0.25786280351825874,-0.1597036308048753,-0.16792768764093285,-0.27726884107877414,-0.17710011466917017,-0.17386634365079578
-0.25137935217446544,-0.1585668571405748,-0.1667686324168568,-0.27627447014191936,-0.17612781853808188,-0.17201745437157143
