x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01287692779804445,0.013187027851128031,0.01315109604907189,0.013931160827554944,0.014351531510221997,0.01358243687300174,0.012863632161814426,0.012894131373349032,0.012997621607982351,0.012885880052721954,0.012947121791751972,0.012894131373349032,0.013721416173638713,0.01395528244760661,0.014351531510221997,0.013215101174006719,0.012894131373349032,0.01363650120588163,0.014157935793168175,0.01371568910618111,0.012967242764177035,0.013765654123589263,0.01298398830358409,0.012985115473587043,0.01295698567145756,0.013110213948058157,0.012950238105047413,0.012894131373349032,0.012947121791751972,0.01302240605955587,0.013409671606864728,0.014630783638993365,0.013074188165425946,0.012891060747469672,0.013215101174006719,0.013442468289482546,0.01395528244760661,0.012967242764177035,0.013052921962409722,0.013110475832215692,0.014630783638993365,0.01332580992587605,0.013074188165425946,0.013309477777854259,0.013487367345821588,0.01403093147438693,0.012985115473587043,0.013883443886742683,0.01332580992587605,0.01381483059650766,0.015008452526458856,0.014296844134646297,0.013381486962234252,0.01300104020080326,0.01332580992587605,0.01358243687300174,0.013325665785107528,0.013731030537898968,0.013005853869095465,0.013032060511276472,0.012904944944739323,0.013487367345821588,0.013371760586548105,0.013026894944664877,0.013309477777854259,0.01298398830358409,0.013554901276607436,0.015021426479095077,0.013542387242994646,0.01403093147438693,0.013554901276607436,0.014351531510221997,0.012950238105047413,0.015167696604419982,0.015008452526458856,0.012891273743378218,0.013074188165425946,0.014296844134646297,0.014157935793168175,0.013052921962409722,0.013026894944664877,0.013487367345821588,0.015008452526458856,0.0138009772923577,0.012938507315701012,0.01358243687300174,0.013169382753000112,0.013356743882253722,0.013325665785107528,0.01299901714246476,0.013883443886742683,0.01403093147438693,0.012891060747469672,0.01315109604907189,0.013187027851128031,0.013406567908663215,0.01298398830358409,0.012939770529481217,0.01311420549791596,0.013591889265418653
0.02565082698144533,0.02529382535328067,0.02685118846131892,0.026252961571496317,0.025285692388766497,0.025167474892861526,0.02611922266146013,0.025901958919918703,0.02520904709873206,0.025601271288731926,0.0261275549289677,0.02602797769153331,0.025277136951295517,0.025278886721136262,0.025369349724642495,0.02524827164439843,0.02547994236397415,0.026677734838752434,0.025683612227380886,0.02704852646812245,0.025942637474591596,0.02534473276899748,0.026558769162077868,0.025977800539595426,0.026865287389871043,0.02611922266146013,0.025499164817816427,0.02704852646812245,0.025371793490409775,0.025325164014604305,0.02525386442289205,0.025901958919918703,0.026359583810573673,0.026252961571496317,0.025793930540143496,0.025601271288731926,0.025433519704600262,0.02591126226161185,0.02591126226161185,0.026282210114922017,0.0258198066924216,0.025490255165549522,0.027332772438925526,0.0253340814367422,0.02662553395562487,0.02612494946079919,0.025210639270154527,0.026363923503011158,0.02574661900821054,0.027332772438925526,0.025325164014604305,0.02602780294838031,0.025656785480809838,0.026005265980801738,0.02612494946079919,0.025369349724642495,0.025750622568510878,0.025220119958895497,0.026359583810573673,0.025792353160407032,0.02524827164439843,0.025704196261971915,0.025704196261971915,0.025287823187627404,0.02616452885276197,0.025222338713534628,0.025343365071856784,0.025927124895620865,0.025325164014604305,0.025181060678496497,0.02543475108311663,0.025656785480809838,0.025667907265641665,0.0261029490804166,0.026776533243654754,0.025499164817816427,0.02704852646812245,0.02591126226161185,0.025750622568510878,0.025886081925863193,0.025684215784890337,0.0253340814367422,0.025188044117295697,0.0258198066924216,0.02529382535328067,0.02529382535328067,0.025750622568510878,0.02574661900821054,0.025684215784890337,0.025285692388766497,0.025876614600584064,0.025942637474591596,0.025371793490409775,0.025266169987898567,0.025167474892861526,0.025168264904369787,0.025188044117295697,0.025901958919918703,0.02609393041228999,0.025927124895620865
0.038338018281913,0.03835999326650059,0.03764962226511437,0.03775068217233958,0.03785190211617765,0.037790874142898195,0.03829141813650135,0.0387125511281926,0.038338018281913,0.03893544213423656,0.0394727741158189,0.038405756604672145,0.03979865524789107,0.03753371512709979,0.03814475611445702,0.03809058460251017,0.03829141813650135,0.03905988517019682,0.03796364972724534,0.03850389911741538,0.04207647422326483,0.03814475611445702,0.03804893406533931,0.03868620271266924,0.039829838503865636,0.03753371512709979,0.03829141813650135,0.039141813127325134,0.03842204479968277,0.03747856498216423,0.0394727741158189,0.03842204479968277,0.03876292482503483,0.03831825130072879,0.03761039161010953,0.03745775836691759,0.03753018505374024,0.03835999326650059,0.03876292482503483,0.03834363101812235,0.038401506304492086,0.03831825130072879,0.03834363101812235,0.03744949737718008,0.037509462074592166,0.04104766774021853,0.0376192183975412,0.03764462665430258,0.03796364972724534,0.03868444454222043,0.03800451749178521,0.038652866764328664,0.03778113055864221,0.038338018281913,0.0376143170675664,0.03778113055864221,0.0377496773698736,0.03800451749178521,0.03834363101812235,0.037803279110908396,0.03756639358726571,0.03753371512709979,0.039829838503865636,0.03876292482503483,0.0376143170675664,0.03905988517019682,0.03785190211617765,0.037790874142898195,0.03764962226511437,0.037486809296426254,0.037615737454792235,0.03774147615889278,0.03778113055864221,0.03935298363785236,0.03764462665430258,0.03753371512709979,0.03750889132664629,0.03775068217233958,0.03816058199936904,0.03761039161010953,0.03756639358726571,0.037790874142898195,0.04207647422326483,0.03750918161117749,0.038380371981596564,0.03756639358726571,0.03850389911741538,0.0376143170675664,0.03796364972724534,0.03775068217233958,0.037567568394582244,0.0376143170675664,0.03763026868137819,0.03831825130072879,0.03914404305472918,0.03750525620496915,0.03778113055864221,0.03850389911741538,0.03750889132664629,0.03868620271266924
0.050969959812901505,0.049788163533524825,0.050197321693123145,0.04954783606982196,0.04985653716037799,0.050070404968002996,0.049788163533524825,0.04952320612779235,0.04994780866216292,0.04972765305474781,0.04994780866216292,0.05090740633773189,0.0511052348928747,0.050403656250803106,0.04963364827629918,0.05090740633773189,0.04972765305474781,0.0504953650004132,0.04956090146031342,0.0495528916522386,0.050552032242324234,0.04949791932763781,0.05102827056085385,0.049725614097151906,0.04958719182439527,0.05005395405612506,0.04985653716037799,0.049754194007159074,0.0495799101349021,0.050127579315599385,0.04950862298202604,0.05071362456714308,0.050122609873903136,0.050612368888320776,0.05026261049679686,0.0505803033161264,0.050552032242324234,0.049852952819408484,0.05090740633773189,0.050070404968002996,0.050315361974617605,0.049754194007159074,0.05071362456714308,0.05029848295766572,0.04956381309822536,0.04979292036483106,0.05120193816803566,0.049652946363236555,0.0505803033161264,0.050122609873903136,0.05120193816803566,0.050851084783017045,0.0496370158829034,0.050339675848125126,0.049599086640174816,0.04967163198564313,0.05235722855477493,0.04958281901470456,0.050612368888320776,0.049596220163851325,0.050303290524571755,0.04960979871038027,0.049652946363236555,0.050303985224420485,0.049765012049140536,0.050819160676116006,0.05031071978969715,0.0504953650004132,0.05073641588401382,0.050403656250803106,0.04985010516835205,0.04963364827629918,0.04990467358493304,0.051197117086327744,0.04985010516835205,0.04978619310121226,0.04983120895850068,0.04963364827629918,0.04971870078119377,0.05013197589534242,0.04963505983789522,0.04983120895850068,0.04990467358493304,0.04973031013899889,0.05054929510278137,0.04990467358493304,0.04985665296761543,0.049765012049140536,0.04954783606982196,0.050612368888320776,0.049599086640174816,0.05045305336675117,0.04972765305474781,0.050007866299987457,0.050339675848125126,0.0495799101349021,0.05026261049679686,0.0495528916522386,0.05054929510278137,0.04949791932763781
0.06313572430247254,0.06323793107479171,0.06382297767908342,0.06280986273527801,0.0627364352616098,0.062207423671178694,0.06315434352875662,0.06373273732551683,0.06351259839900901,0.0623200676644599,0.06290470309303742,0.062484996000849384,0.06252341989846194,0.06268311389215502,0.06520699225038416,0.062264085597580614,0.06474979174913428,0.06251448501815267,0.06301853479813518,0.0642921480075779,0.067607539200618,0.06437474954409815,0.06225540873857385,0.06323330822101476,0.06267230612781492,0.06246481507950083,0.062356171984249614,0.06251231981589252,0.0626703594304625,0.0623647596083095,0.0653551284595855,0.06362054549224826,0.06320618014548963,0.06220808506020337,0.06474979174913428,0.06238892999411784,0.06504815389125353,0.062264085597580614,0.0642921480075779,0.06280986273527801,0.06388364673199619,0.0623234915406043,0.06221021680009607,0.06221021680009607,0.06456051886363622,0.06301954013383312,0.06370164728577213,0.06313572430247254,0.06456051886363622,0.06456051886363622,0.06295603260810305,0.062207423671178694,0.062484996000849384,0.06313572430247254,0.06251448501815267,0.06319557093462173,0.06249185072771248,0.06225540873857385,0.06248988817029618,0.06232808823328545,0.062356171984249614,0.06310644041445208,0.06228579293449988,0.06504815389125353,0.0642921480075779,0.0653551284595855,0.062209813963487876,0.06319557093462173,0.0653551284595855,0.0626272927522046,0.0627364352616098,0.06284189540027414,0.06238892999411784,0.06249312606338469,0.062204590878465714,0.06327583339929545,0.06220808506020337,0.062255122108865094,0.06301853479813518,0.06319557093462173,0.06235665596075506,0.06388364673199619,0.0631037137771747,0.06456051886363622,0.0626272927522046,0.06776052705451538,0.06249185072771248,0.06256401878233568,0.06341653682892091,0.06222223175487988,0.06301853479813518,0.06249185072771248,0.06275336578878214,0.06323330822101476,0.06362054549224826,0.06382297767908342,0.06275128970468513,0.06351259839900901,0.0642921480075779,0.0626272927522046
0.0744298702318418,0.0744298702318418,0.0739046079648604,0.0736384795414101,0.0735427369056509,0.07343326053351051,0.07369657808793338,0.07355399358218911,0.07463879865353147,0.0740390719679778,0.07333617850530506,0.07379256279684644,0.07382124738845926,0.07416833800592458,0.07423397035265814,0.07399405797219846,0.07399405797219846,0.07334458510442818,0.07342173197241,0.07339746352478332,0.07369657808793338,0.07417184962032283,0.07351305817087299,0.07502849361465458,0.07670544529798981,0.07342173197241,0.07334458510442818,0.07383483695538777,0.07429456790283034,0.07379206107141502,0.07336359825547768,0.07358572818239635,0.0736825691738042,0.0740668549116447,0.0743896079262744,0.07380012359644458,0.07329989270694562,0.07361404443750112,0.0738047626843817,0.07423397035265814,0.07335121313619458,0.07380012359644458,0.07505680564221572,0.07356333429051091,0.0736384795414101,0.07329498301253305,0.073615341571903,0.07339746352478332,0.07429456790283034,0.0735427369056509,0.07346069037442099,0.0736384795414101,0.07329989270694562,0.07512219110586103,0.07379206107141502,0.07358572818239635,0.07348003171227709,0.073615341571903,0.07403061594315788,0.07338737048638463,0.07329989270694562,0.0743896079262744,0.07396268134208281,0.07512219110586103,0.07383663649618435,0.07382124738845926,0.07403937073014755,0.07383663649618435,0.07374017479385624,0.07451366522292885,0.07366841795760104,0.07392582465859428,0.07385541345101122,0.07331911756699774,0.07374017479385624,0.07512219110586103,0.0742170675240176,0.07352158185447852,0.07512219110586103,0.0736384795414101,0.07391024323306497,0.07502849361465458,0.07334458510442818,0.07369657808793338,0.07347317483880514,0.0735663004792293,0.07376919119779117,0.07380012359644458,0.0735427369056509,0.07424416458505495,0.07670544529798981,0.07391692428257328,0.07423397035265814,0.0734409095963488,0.07388010763536286,0.07379256279684644,0.0737709578289968,0.07333617850530506,0.07328784935953886,0.07381733504934229
0.08392781545155091,0.08518581185355335,0.08457429591142197,0.08438469742862088,0.08389574645650284,0.08493249439984743,0.0845547701977234,0.08376757096296246,0.0842144348965585,0.08409990069830449,0.08376162394119463,0.08376757096296246,0.08546559604605779,0.08494514637632139,0.08409990069830449,0.08650539489417047,0.08437336758635698,0.08370531594469532,0.08617650001930902,0.08493249439984743,0.08372848233403642,0.08431929417272438,0.08449673750925199,0.08599952115505892,0.08494514637632139,0.08539780815491016,0.08423191079286928,0.08380322135326566,0.08437336758635698,0.083958160673014,0.08369724612183892,0.0842518715700764,0.08386054473150384,0.08457429591142197,0.08546559604605779,0.0838207085490282,0.08445473196978473,0.08404333613129093,0.08380972508656646,0.08409990069830449,0.08407266051876984,0.08534147007078585,0.08431328912975379,0.08682187982440508,0.08392584894078317,0.08437336758635698,0.08380322135326566,0.08549141510367429,0.08445224512989838,0.08527138597706088,0.08450317222999942,0.0850557922399277,0.08494514637632139,0.08431328912975379,0.08379705044777762,0.08449673750925199,0.0842518715700764,0.08483871893670404,0.08652055612803385,0.08426917248304924,0.08503926675012718,0.08389826569762791,0.08450317222999942,0.08450317222999942,0.0839591395757378,0.08380322135326566,0.08408567927408063,0.0845547701977234,0.08494514637632139,0.08539780815491016,0.08370531594469532,0.08389826569762791,0.0837981629433126,0.08426917248304924,0.08682187982440508,0.08377561880445299,0.08375209987056347,0.08548576477415877,0.0852545222731449,0.08397810091069123,0.08401199123858155,0.08376757096296246,0.08599952115505892,0.08539780815491016,0.08407266051876984,0.08534147007078585,0.08401199123858155,0.08413148971996613,0.08457429591142197,0.08449673750925199,0.08539780815491016,0.08381660420192222,0.08392584894078317,0.08493477040038618,0.08427118181746511,0.08445459813670127,0.08423191079286928,0.08387180409777055,0.08457236683712827,0.0844087297264317
0.09311808585091898,0.09314347263303961,0.09301069579098804,0.09340593261901674,0.09348011760139302,0.0940939580341729,0.09437631734730244,0.0931446391146242,0.09323902397771568,0.09340995351455066,0.09339853949750221,0.0937428341735418,0.0940939580341729,0.09301069579098804,0.09303290820035558,0.0930491280146299,0.09379623220963479,0.09419838836524601,0.09440360977059009,0.09515746396613532,0.09768334790880219,0.0941460630976845,0.09768334790880219,0.09415288997328318,0.09300957679177897,0.09324597534390308,0.09302397331615127,0.09603617699271992,0.09305602146421516,0.09307887456801515,0.09423952263135245,0.09381346069994115,0.09305964884694802,0.09360333892007384,0.0930491280146299,0.0935933996748151,0.09360333892007384,0.09301069579098804,0.09323943793973125,0.093074543606645,0.09313397623142604,0.09440360977059009,0.09315292005752626,0.09305964884694802,0.09496972631352421,0.09495199177456289,0.09352109715427429,0.09386153423259236,0.09301069579098804,0.09302397331615127,0.09415288997328318,0.0935594767028259,0.09454750763618111,0.0934928683438623,0.09339853949750221,0.09454750763618111,0.09339853949750221,0.09768334790880219,0.09315292005752626,0.09313397623142604,0.09307368534891174,0.09310285142897964,0.09310285142897964,0.09379623220963479,0.09310285142897964,0.09324237947234079,0.09352109715427429,0.09307368534891174,0.09357863504827407,0.09446982294084741,0.09330092226542604,0.0930491280146299,0.09539980402542816,0.09315292005752626,0.09319117354149332,0.09367542739871676,0.09369335736894974,0.09311808585091898,0.09310285142897964,0.09419838836524601,0.09302393086510981,0.09446982294084741,0.09515746396613532,0.0931417763376023,0.09389149646357159,0.09358251097054104,0.09378992359526125,0.09323943793973125,0.09437631734730244,0.09311784704867719,0.09301299949160714,0.09304149238235733,0.09401617737229802,0.09364456108593588,0.09315292005752626,0.0940939580341729,0.09313397623142604,0.09302393086510981,0.0931446391146242,0.09404584611908483
0.10156551586347909,0.10155821182210732,0.10330599492456671,0.1018963549825195,0.10141646517365933,0.10172574320368799,0.1017699247876195,0.10297802957251848,0.10325545202081647,0.1017337444245242,0.10326708559055034,0.1022589534761103,0.10172574320368799,0.1024069654388536,0.10299871210419297,0.10155821182210732,0.10330599492456671,0.10145568490357518,0.10197716712003721,0.10339696887469861,0.10166567327293512,0.101493907347629,0.10261552498600042,0.10330599492456671,0.10145568490357518,0.10209051158349301,0.1016410804594427,0.10222027675176441,0.103584424869833,0.10237022658251621,0.1023781143030824,0.10174712113507968,0.10141646517365933,0.1017699247876195,0.10209051158349301,0.10338308465432698,0.10286573578095709,0.10224769247721073,0.10172574320368799,0.10172574320368799,0.10322548248726045,0.102252871907297,0.10140876387240974,0.10338308465432698,0.10157744803327325,0.10280156749216887,0.10330599492456671,0.10188265659974513,0.10141646517365933,0.10330599492456671,0.10297802957251848,0.10143978174149576,0.10170946601819164,0.10271510706294272,0.10158786125871656,0.10225775349730161,0.10148958016886622,0.102252871907297,0.10173672677355203,0.10151595548188797,0.1019374947448255,0.10187779030256425,0.10143446042309635,0.10153104530967519,0.10322548248726045,0.10142768134989878,0.10299871210419297,0.10191281518033739,0.10159306097299209,0.10156001269178921,0.10145568490357518,0.10156001269178921,0.10165601810597409,0.10304691246726876,0.1017699247876195,0.10166567327293512,0.10330599492456671,0.10322548248726045,0.10222027675176441,0.10338308465432698,0.10191600934395793,0.10287710392344437,0.10170946601819164,0.10379407937235897,0.10180128529842654,0.10158276613014038,0.10244597261067642,0.102252871907297,0.1018963549825195,0.10280156749216887,0.10202705283353464,0.10224769247721073,0.10222027675176441,0.1022589534761103,0.10227578747856793,0.10162399845085107,0.10224769247721073,0.10174712113507968,0.10143978174149576,0.10225775349730161
