folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.29696755666724456,-0.20290034986540448,-0.20281850428576179,-0.24700679523413022,-0.20837078998343586,-0.20681419698396147
-0.2910836335185359,-0.20141830119029705,-0.2011977256590073,-0.24597919235638205,-0.20689379164931732,-0.20589741542666962
-0.2888715513153597,-0.19993089247638843,-0.20008698685065085,-0.24488160932322384,-0.20538759130235654,-0.20412873327466463
-0.28654709362415703,-0.1983763252016609,-0.19914215276369884,-0.24374871181142155,-0.2037403811717095,-0.20258166795100002
-0.28242294420403924,-0.19686772725409554,-0.1977194791726082,-0.24252488504634961,-0.2023761342492114,-0.20140438211772213
-0.28049983682370444,-0.19584490393176707,-0.19621226567831215,-0.24140953912707952,-0.20076203580118615,-0.1998816258365977
-0.2801586015143112,-0.194389828724253,-0.19462334150045524,-0.24024424697113791,-0.19958018530057506,-0.19873657799838668
-0.28111746610588567,-0.19330919713202285,-0.193844632162383,-0.23951677475464586,-0.19897745120813087,-0.19719742866905807
-0.2779411364854828,-0.19193202938593618,-0.19237217689324354,-0.23846788858204696,-0.19784728595853618,-0.1958963024800323
-0.2740866502778755,-0.19050443116758486,-0.19114334473897546,-0.2374298546761673,-0.19637627172530855,-0.19441410763512748
-0.27184524564295937,-0.18911737465562795,-0.1898439315768878,-0.23666578367488875,-0.19475798031866426,-0.19290043761542144
-0.2764085098137501,-0.18793793840385503,-0.18830508604081067,-0.23557980489663485,-0.19332779052649812,-0.19173900587440468
-0.2729145092742857,-0.18729516739946617,-0.18724579814815917,-0.23460394290292425,-0.1921134573103076,-0.19039927447902374
-0.269687156661076,-0.18631911955996014,-0.18586815420298208,-0.23390254270137273,-0.19064051782091135,-0.18895633987864502
-0.27687943442685936,-0.18534712943871764,-0.18448471112959502,-0.23305311589864036,-0.18927751039248517,-0.18789354220096322
-0.2736801965458046,-0.18398927281062938,-0.18311867671346238,-0.2321263596243507,-0.1878252736311571,-0.18656839571456266
-0.27062159698466876,-0.1828326504294276,-0.18180860283801162,-0.23108873712465325,-0.18669729956293124,-0.18546306964071949
-0.2672323160808826,-0.1816454078242436,-0.18135257874723976,-0.2299588170017639,-0.18544744632251478,-0.18409210464043896
-0.270289331122919,-0.1806272899768401,-0.1803310567402983,-0.2290491249524107,-0.18410905666452604,-0.1829349318394102
-0.27087276360710044,-0.17925890887438334,-0.1790743551119947,-0.22811255072577308,-0.18275488528831021,-0.18163473311213255
-0.26761946441124684,-0.17833305570319646,-0.17838824105660742,-0.22745645332267628,-0.18172348961189333,-0.18056640145264957
-0.26390597788149583,-0.17711495754720338,-0.17728528771120228,-0.22657109814451323,-0.18055004517982898,-0.17936254245198924
-0.25944040287787845,-0.1759072748155823,-0.1762145792960313,-0.2255760561855721,-0.1796670441175263,-0.17819841712132228
-0.25615844447995434,-0.17511150794818384,-0.1755578966497051,-0.22447691168257383,-0.1783502854082836,-0.17712940964524665
-0.25474693304114243,-0.17400772013697516,-0.17485441392243145,-0.22373285060735118,-0.1770950480195079,-0.1760050050284824
-0.2523819663233137,-0.17273240090669592,-0.1736588481579674,-0.22283924815309997,-0.17629971456279242,-0.17496221842723333
-0.2507587444073124,-0.17163391615947707,-0.17288439312984735,-0.2221897974607349,-0.17507109997609,-0.174013599492148
-0.24896667328384925,-0.17131704894355745,-0.1716762164595008,-0.22148317182011532,-0.17382432141919413,-0.17282487210022016
-0.2508352836171277,-0.17022646957532822,-0.1705497839607663,-0.22129627269587687,-0.17285534490008714,-0.1717179635990503
-0.2486400616808321,-0.16915515195850148,-0.16937803433066584,-0.22044862264498538,-0.1720648568571455,-0.1706690478088777
-0.2477136804179693,-0.16847559026533213,-0.168446991044041,-0.21938642875441897,-0.17139402995560182,-0.16954330526172498
-0.24344474862073467,-0.1675453208373045,-0.1674246206877773,-0.21841611300846808,-0.1704269317677279,-0.1684400887981145
-0.24026260851860726,-0.166604108203049,-0.16634538917270877,-0.21752898925310052,-0.1693849026904976,-0.167324768253172
-0.23504974766665437,-0.16602435591503412,-0.16535870582618972,-0.2165276582945738,-0.1683241590284072,-0.16626006653874956
-0.2410059899162129,-0.16495985882726502,-0.16472799538566782,-0.21552139045470128,-0.16752776398591712,-0.1652812557262081
-0.24125364174480685,-0.16388351692879843,-0.16372645572275224,-0.21477037358906031,-0.1666025846870763,-0.1643604794586678
-0.240215680781869,-0.16314839435963552,-0.1628421988815491,-0.2137669860483846,-0.16560775376943065,-0.16340929606036028
-0.24016951487533741,-0.16287246677919104,-0.16193401369110966,-0.21310075441524606,-0.1647636698427797,-0.16241562185657202
-0.23702399809222402,-0.16194798536272445,-0.16097175843326286,-0.2121172428294672,-0.16410612934114022,-0.16145470300260778
-0.23515046637756457,-0.16090782877003762,-0.16052317501627328,-0.2111398036374066,-0.16374493513470012,-0.16053449621934246
-0.23374252547727814,-0.15991226581837417,-0.15998253345757113,-0.21059420293676492,-0.16283956517494835,-0.15969322383375367
-0.23516908192005787,-0.15928338925480587,-0.15950715473451343,-0.20969319090616836,-0.16192836950282605,-0.15893344184344904
-0.24115762438593688,-0.15859330729237686,-0.1586633581654393,-0.20872700725646165,-0.16098455746534515,-0.15805245186338568
-0.2539286686234673,-0.157868842856391,-0.15789540980617855,-0.20774443164906273,-0.16002523582573747,-0.15724006410828495
-0.2521628717599184,-0.15718517239691343,-0.15705824632467494,-0.2066851714147212,-0.15944959747686627,-0.15634786455816346
-0.24913495417370726,-0.15636764530404237,-0.15632800354156481,-0.20581539467747423,-0.1588225867416556,-0.15580374662778254
-0.24978747289330505,-0.15551792118046165,-0.15559186654448998,-0.2051491871335862,-0.15800880188155397,-0.15551931898162324
-0.24658771253944414,-0.1547086568121377,-0.1549201264990378,-0.2043108520089481,-0.15726270454271168,-0.15463091257321804
-0.24474420855486403,-0.15526825423848734,-0.15456074479868773,-0.20339129174044024,-0.1568439295748165,-0.1538433886789885
-0.24145942343595211,-0.1548761812785514,-0.1538115675948828,-0.20238384462172776,-0.15636410865619454,-0.1533166814793755
-0.23806982751991573,-0.1542381647337948,-0.15316409717730237,-0.20144678114141645,-0.1556458681969491,-0.15249541091993385
-0.23618001861677676,-0.15361946418886763,-0.1525727261782877,-0.20077634729939167,-0.1548900946591491,-0.15171899581078982
-0.23927289925195228,-0.15302325432543312,-0.15212753191236053,-0.1998322367628835,-0.1547057900170865,-0.15150852081946714
-0.23659383501181735,-0.15226436934445534,-0.15148749875805198,-0.19898247248166073,-0.15407119521829704,-0.15080670896727186
-0.23575080428042539,-0.15164896490613186,-0.15095716103218274,-0.19811684545714445,-0.15328943029096367,-0.1500791764754973
-0.23174367681013044,-0.15105646563613281,-0.1502204649726179,-0.19768082953678653,-0.15275431346708784,-0.14941819615119661
-0.22880892754955248,-0.15055423519255912,-0.14988376663860828,-0.19684618002564952,-0.15236607777712133,-0.14937414968509213
-0.2303312651251191,-0.1502441608266285,-0.14990906861283712,-0.19611757026659532,-0.151883925337665,-0.14883934770628204
-0.23177265108559844,-0.14956695735956055,-0.14936768188417854,-0.19547375367210548,-0.1512003632386984,-0.14812162399696838
-0.22986794255230167,-0.14890884709357952,-0.1487155389562024,-0.19472359931437208,-0.15058982551704095,-0.14735178049666597
-0.23072593683794515,-0.14833571260424186,-0.14809557176675753,-0.19407139401526505,-0.15078439435234506,-0.14674362932937288
-0.22908450423307491,-0.14798549520591517,-0.1474519199047404,-0.19345339599965808,-0.15062421905942266,-0.14647713284809258
-0.22779375082569747,-0.1479200867574981,-0.1469559006656697,-0.19264993676450368,-0.150364966725863,-0.14590453930765232
-0.23314200502648877,-0.1473355715557472,-0.14634922066250078,-0.19186714251148682,-0.1498992600468715,-0.14572511562716414
-0.23482738326046768,-0.1467516058602747,-0.14575070854464556,-0.19161229629711315,-0.1493941053996363,-0.14509145488395309
-0.23382837890904976,-0.1461256045248204,-0.1453481500753696,-0.19080393452821354,-0.14918845504213316,-0.14453503709909174
-0.231447521933525,-0.14576989168128468,-0.14475907799532386,-0.1902815903030237,-0.14888351600380229,-0.14406850352798892
-0.2277786546192139,-0.14526687545528666,-0.14458439745862509,-0.18937708039227621,-0.14874333372769333,-0.14365220759700467
-0.2243938997649162,-0.14483123417945737,-0.14418620785292904,-0.18849783914044516,-0.1481592184750238,-0.1431109394981581
-0.2215875540431149,-0.14427109097143026,-0.1437279748401962,-0.1879172142545107,-0.1476618409538959,-0.14374251613237468
-0.2194480003690536,-0.14383442016489378,-0.14362694010295732,-0.18727107380599015,-0.14723880478956525,-0.143270926693077
-0.21616987670720939,-0.14338268998882409,-0.14321294161421408,-0.1864957661394801,-0.14763637322143836,-0.14305331848236535
-0.21288862664465535,-0.1429616142194075,-0.1428212881226094,-0.18574226149132692,-0.14710751687244758,-0.1426475252804027
-0.21487884373283633,-0.1427238615077085,-0.14240236126328482,-0.18512953553782288,-0.14674146105310987,-0.14235465341946862
-0.2116609261903185,-0.1433632361836831,-0.1419305558693158,-0.18495879210447289,-0.14662318940048627,-0.14188957590324205
