Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
1,24,200,0,1
1,24,201,1,19
1,24,202,1,19
1,24,203,0,1
1,24,204,0,1
1,24,205,1,24
1,24,206,1,19
1,24,207,1,24
1,24,208,0,1
1,24,209,1,12
1,24,210,1,12
1,24,211,0,1
1,24,212,0,1
1,24,213,1,12
1,24,214,1,12
1,24,215,1,12
1,24,216,0,1
1,24,217,0,1
1,24,218,0,1
1,24,219,0,1
1,24,220,1,4
1,24,221,1,24
1,24,222,0,1
1,24,223,1,19
1,24,224,0,1
1,24,225,0,1
1,24,226,1,24
1,24,227,1,24
1,24,228,0,1
1,24,229,0,1
1,24,230,1,12
1,24,231,0,1
1,24,232,1,19
1,24,233,0,1
1,24,234,0,1
1,24,235,1,19
1,24,236,1,24
1,24,237,1,19
1,24,238,1,12
1,24,239,1,19
1,24,240,1,19
1,24,241,1,19
1,24,242,1,19
1,24,243,1,24
1,24,244,1,24
1,24,245,1,24
1,24,246,1,20
1,24,247,0,1
1,24,248,0,1
1,24,249,0,1
1,24,250,1,12
1,24,251,1,12
1,24,252,1,4
1,24,253,1,12
1,24,254,0,1
1,24,255,1,19
1,24,256,1,19
1,24,257,0,1
1,24,258,0,1
1,24,259,1,24
1,24,260,1,19
1,24,261,1,24
1,24,262,0,1
1,24,263,1,12
1,24,264,1,12
1,24,265,0,1
1,24,266,0,1
1,24,267,1,12
1,24,268,1,12
1,24,269,1,12
1,24,270,0,1
1,24,271,0,1
1,24,272,0,1
1,24,273,0,1
1,24,274,1,4
1,24,275,1,24
1,24,276,0,1
1,24,277,1,19
1,24,278,0,1
1,24,279,0,1
1,24,280,1,24
1,24,281,1,24
1,24,282,0,1
1,24,283,0,1
1,24,284,1,19
1,24,285,0,1
1,24,286,1,19
1,24,287,0,1
1,24,288,0,1
1,24,289,1,19
1,24,290,1,24
1,24,291,1,19
1,24,292,1,19
1,24,293,1,19
1,24,294,1,19
1,24,295,1,19
1,24,296,1,19
1,24,297,1,24
1,24,298,1,24
1,24,299,1,24
1,24,300,1,20
1,24,301,0,1
1,24,302,0,1
1,24,303,0,1
1,24,304,1,12
1,24,305,1,12
1,24,306,1,4
1,24,307,1,12
1,24,308,0,1
1,24,309,1,19
1,24,310,1,19
1,24,311,0,1
1,24,312,0,1
1,24,313,1,24
1,24,314,1,19
1,24,315,1,24
1,24,316,0,1
1,24,317,1,12
1,24,318,1,12
1,24,319,0,1
1,24,320,0,1
1,24,321,1,12
1,24,322,1,12
1,24,323,1,12
1,24,324,0,1
1,24,325,0,1
1,24,326,0,1
1,24,327,0,1
1,24,328,1,4
1,24,329,1,24
1,24,330,0,1
1,24,331,1,19
1,24,332,0,1
1,24,333,0,1
1,24,334,1,24
1,24,335,1,24
1,24,336,0,1
1,24,337,0,1
1,24,338,1,12
1,24,339,0,1
1,24,340,1,19
1,24,341,0,1
1,24,342,0,1
1,24,343,1,19
1,24,344,1,24
1,24,345,0,2
1,24,346,1,19
1,24,347,1,19
1,24,348,1,19
1,24,349,1,19
1,24,350,1,19
1,24,351,1,24
1,24,352,1,24
1,24,353,1,24
1,24,354,1,20
1,24,355,0,1
1,24,356,0,1
1,24,357,0,1
1,24,358,1,12
1,24,359,1,12
1,24,360,1,4
1,24,361,1,12
1,24,362,0,1
1,24,363,1,19
1,24,364,1,19
1,24,365,0,1
1,24,366,0,1
1,24,367,1,24
1,24,368,1,19
1,24,369,1,24
1,24,370,0,1
1,24,371,1,12
1,24,372,1,12
1,24,373,0,1
1,24,374,0,1
1,24,375,1,12
1,24,376,1,12
1,24,377,1,12
1,24,378,0,1
1,24,379,0,1
1,24,380,0,1
1,24,381,0,1
1,24,382,1,4
1,24,383,1,24
1,24,384,0,1
1,24,385,1,19
1,24,386,0,1
1,24,387,0,1
1,24,388,1,24
1,24,389,1,24
1,24,390,0,1
1,24,391,0,1
1,24,392,1,12
1,24,393,0,1
1,24,394,1,19
1,24,395,0,1
1,24,396,0,1
1,24,397,1,12
1,24,398,1,24
1,24,399,1,19
1,24,400,1,19
1,24,401,1,19
1,24,402,1,19
1,24,403,1,19
1,24,404,1,19
1,24,405,1,24
1,24,406,1,24
1,24,407,1,24
1,24,408,1,20
1,24,409,0,1
1,24,410,0,1
1,24,411,0,1
1,24,412,1,12
1,24,413,1,12
1,24,414,1,4
1,24,415,1,12
1,24,416,0,1
1,24,417,1,19
1,24,418,1,19
1,24,419,0,1
1,24,420,0,1
1,24,421,1,24
1,24,422,1,19
1,24,423,1,24
1,24,424,0,1
1,24,425,1,12
1,24,426,1,12
1,24,427,0,1
1,24,428,0,1
1,24,429,1,12
1,24,430,1,12
1,24,431,1,12
1,24,432,0,1
1,24,433,0,1
1,24,434,0,1
1,24,435,0,1
1,24,436,1,4
1,24,437,1,24
1,24,438,0,1
1,24,439,1,19
1,24,440,0,1
1,24,441,0,1
1,24,442,1,24
1,24,443,1,24
1,24,444,0,1
1,24,445,0,1
1,24,446,1,19
1,24,447,0,1
1,24,448,1,19
1,24,449,0,1
1,24,450,0,1
1,24,451,1,19
1,24,452,1,24
1,24,453,1,19
1,24,454,1,12
1,24,455,1,19
1,24,456,1,19
1,24,457,1,19
1,24,458,1,19
1,24,459,1,24
1,24,460,1,24
1,24,461,1,24
1,24,462,1,20
1,24,463,0,1
1,24,464,0,1
1,24,465,0,1
1,24,466,1,12
1,24,467,1,12
1,24,468,1,4
1,24,469,1,12
1,24,470,0,1
1,24,471,1,19
1,24,472,1,19
1,24,473,0,1
1,24,474,0,1
1,24,475,1,24
1,24,476,1,19
1,24,477,1,24
1,24,478,0,1
1,24,479,0,1
1,24,480,1,12
1,24,481,0,1
1,24,482,0,1
1,24,483,1,12
1,24,484,1,12
1,24,485,1,12
1,24,486,0,1
1,24,487,0,1
1,24,488,0,1
1,24,489,0,1
1,24,490,1,4
1,24,491,1,24
1,24,492,0,1
1,24,493,1,19
1,24,494,0,1
1,24,495,0,1
1,24,496,1,24
1,24,497,1,24
1,24,498,0,1
1,24,499,0,1
1,24,500,1,19
1,24,501,0,1
1,24,502,1,19
1,24,503,0,1
1,24,504,0,1
1,24,505,1,19
1,24,506,1,24
1,24,507,1,19
1,24,508,1,19
1,24,509,1,19
1,24,510,1,19
1,24,511,1,19
1,24,512,1,19
1,24,513,1,24
1,24,514,1,24
1,24,515,1,24
1,24,516,1,20
1,24,517,0,1
1,24,518,0,1
1,24,519,0,1
1,24,520,1,12
1,24,521,1,12
1,24,522,1,4
1,24,523,1,12
1,24,524,0,1
1,24,525,0,2
1,24,526,1,19
1,24,527,0,1
1,24,528,0,1
1,24,529,1,24
1,24,530,1,19
1,24,531,1,24
1,24,532,0,1
1,24,533,1,12
1,24,534,1,12
1,24,535,0,1
1,24,536,0,1
1,24,537,1,12
1,24,538,1,12
1,24,539,1,12
1,24,540,0,1
1,24,541,0,1
1,24,542,0,1
1,24,543,0,1
1,24,544,1,4
1,24,545,1,24
1,24,546,0,1
1,24,547,1,19
1,24,548,0,1
1,24,549,0,1
1,24,550,1,24
1,24,551,1,24
1,24,552,0,1
1,24,553,0,1
1,24,554,1,19
1,24,555,0,1
1,24,556,1,19
1,24,557,0,1
1,24,558,0,1
1,24,559,1,19
1,24,560,1,24
1,24,561,0,1
1,24,562,1,12
1,24,563,1,19
1,24,564,1,19
1,24,565,1,19
1,24,566,1,19
1,24,567,1,24
1,24,568,1,24
1,24,569,1,24
1,24,570,1,20
1,24,571,0,1
1,24,572,0,1
1,24,573,0,1
1,24,574,1,12
1,24,575,1,12
1,24,576,1,4
1,24,577,1,12
1,24,578,0,1
1,24,579,1,19
1,24,580,1,19
1,24,581,0,1
1,24,582,0,1
1,24,583,1,24
1,24,584,1,19
1,24,585,1,24
