timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-27T04:14:31.158,clustered_pcm,smooth,OK,gurobi,105.6370876,32757.915080070496,91.33899998664856,0.0,0.0009999275207519531,17.3607324,5201.66796875,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm_10x.xlsx,24,3,1080,31,2232,3,3,33792,0,1.1197736603081149e8,
