U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.407202216066482,0.0,0.4271532403711981,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5500477539608192,10.0,0.05,0.2969529085872576,0.18796296296296297,2.0
0.407202216066482,0.0,0.49365000334508485,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.5193079892141579,10.0,0.05,0.5475761772853186,0.7722222222222223,2.0
0.407202216066482,0.0,0.5210465112071655,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5106556309640796,10.0,0.05,0.2077562326869806,0.12962962962962962,2.0
0.407202216066482,0.0,0.5075022027110092,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5578596802064207,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.581660721188987,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.4390829381225127,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.4702857229074794,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.5658632182550729,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.4284618496102547,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5777519641113971,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5149232076980669,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5022502823495435,10.0,0.05,0.014265927977839337,0.03888888888888889,2.0
0.407202216066482,0.0,0.5730595716300116,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.5171476274004893,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5090731069687107,10.0,0.05,0.4986149584487535,0.6148148148148148,2.0
0.407202216066482,0.0,0.5197415734028913,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5208244632955453,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5781250380422651,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.5171881358976729,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.456322166618834,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.43119918137240754,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5015085631872022,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5121057870444059,10.0,0.05,0.013850415512465374,0.037037037037037035,2.0
0.407202216066482,0.0,0.5134579831338293,10.0,0.05,0.24342105263157895,0.1648148148148148,2.0
0.407202216066482,0.0,0.5365043083679942,10.0,0.05,0.13088642659279778,0.09537037037037037,2.0
0.407202216066482,0.0,0.44406975423418343,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.48613300266488463,10.0,0.05,0.20346260387811635,0.15555555555555556,2.0
0.407202216066482,0.0,0.5818855891891808,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.5332559094842902,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.561459028692567,10.0,0.05,0.5678670360110804,0.7222222222222222,2.0
0.407202216066482,0.0,0.5212429282502243,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5826063376113092,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5490801533624703,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.4935366613386904,10.0,0.05,0.07825484764542937,0.06574074074074074,2.0
0.407202216066482,0.0,0.5236720730219531,10.0,0.05,0.013850415512465374,0.037037037037037035,2.0
0.407202216066482,0.0,0.54055414206621,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5134704149991168,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5166439188054741,10.0,0.05,0.33808864265927974,0.33611111111111114,2.0
0.407202216066482,0.0,0.5104529273418897,10.0,0.05,0.5691135734072023,0.7277777777777777,7.0
0.407202216066482,0.0,0.508922946048864,10.0,0.05,0.2804709141274238,0.2462962962962963,2.0
0.407202216066482,0.0,0.5265064601645734,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.48298101670623017,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.511917822701209,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.571080310274828,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.43410951000837866,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
