1.01339
0.31247
0.24053
0.27606
0.66508
0.44825
0.57174
1.15142
0.91534
1.00485
0.97916
0.91608
0.91592
1.0167
1.01515
0.68591
0.6923
0.53055
0.48143
0.61849
0.50063
0.38431
0.275
0.44425
