U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.4072022160664821,0.0,0.4236343241041522,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.40961293466974424,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.38131571847062806,10.0,0.05,0.02770083102493075,0.046296296296296294,2.0
0.4072022160664821,0.0,0.359647796975155,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3881836026776388,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3852316816261131,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3902606553662085,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.43536273332797437,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.4514350225054091,10.0,0.05,0.07202216066481995,0.3055555555555556,12.0
0.4072022160664821,0.0,0.45557416853255356,10.0,0.05,0.03462603878116344,0.046296296296296294,2.0
0.4072022160664821,0.0,0.3930645323875815,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3969719123674307,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.3905630838955406,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.29986021533810464,10.0,0.05,0.0554016620498615,0.09259259259259259,2.0
0.4072022160664821,0.0,0.3844652013432077,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3909290165185552,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.38712376148973104,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3929280358539952,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.3670012681307633,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.30732846903356675,10.0,0.05,0.21468144044321333,0.2222222222222222,2.0
0.4072022160664821,0.0,0.45515290046866896,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.43134178563801673,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4515536468016921,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4068404217301124,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.42268256834211915,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.3676850551950626,10.0,0.05,0.10387811634349033,0.08333333333333333,2.0
0.4072022160664821,0.0,0.3827249648661688,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.39453826934765496,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.4142558298351401,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.38281274344232824,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.32986307202005505,10.0,0.05,0.20775623268698065,0.12962962962962962,2.0
0.4072022160664821,0.0,0.3872025029012135,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.30155879965965465,10.0,0.05,0.1662049861495845,0.2222222222222222,2.0
0.4072022160664821,0.0,0.31204323402516837,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.3941320076338177,10.0,0.05,0.013850415512465375,0.037037037037037035,7.0
0.4072022160664821,0.0,0.43900037154825594,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3440655966159534,10.0,0.05,0.19390581717451527,0.12037037037037036,2.0
0.4072022160664821,0.0,0.31740174821296485,10.0,0.05,0.23891966759002775,0.2037037037037037,2.0
0.4072022160664821,0.0,0.37541954301217445,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.4444353166548505,10.0,0.05,0.013850415512465375,0.037037037037037035,12.0
0.4072022160664821,0.0,0.45608337209434174,10.0,0.05,0.020775623268698064,0.046296296296296294,2.0
0.4072022160664821,0.0,0.39990889825004355,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3840518397790797,10.0,0.05,0.020775623268698064,0.046296296296296294,12.0
0.4072022160664821,0.0,0.394333648518716,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.356744859292195,10.0,0.05,0.12465373961218838,0.09259259259259259,2.0
0.4072022160664821,0.0,0.44616645465661153,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
0.4072022160664821,0.0,0.3853895854601213,10.0,0.05,0.020775623268698064,0.046296296296296294,2.0
0.4072022160664821,0.0,0.3755616916242928,10.0,0.05,0.03462603878116344,0.046296296296296294,2.0
0.4072022160664821,0.0,0.304022301163424,10.0,0.05,0.013850415512465375,0.037037037037037035,2.0
