timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-14T19:41:23.068,adaptive_overlap,baseline,OK,gurobi,57.1528256,29841.957787513733,31.075999975204468,0.0,0.0,5.4189097,1991.91796875,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm.xlsx,24,3,108,31,7776,0,0,0,0,5.6886734148625005e6,
