folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.16031667955323717,-0.167070056073421,-0.16154324357830302,-0.1520776546433563
-0.16094725267983315,-0.16917620190609328,-0.16209405079258946,-0.15122990781136333
-0.15956380683815344,-0.1683080551480221,-0.16089548970368422,-0.15012925911135172
-0.15899767408188065,-0.1671232656992224,-0.1601922317351882,-0.1504109133096685
-0.15849045228249026,-0.16745271491505132,-0.15959044697711225,-0.14921480576039792
-0.15783705892327532,-0.16610270136603744,-0.15940585833648652,-0.148633197440777
-0.15678489186150724,-0.16509836733018937,-0.1582226561509867,-0.14833323809518167
-0.1561097719093518,-0.16363398867568013,-0.15721590105165295,-0.14769062843037922
-0.1554921292320996,-0.16462778883967646,-0.15639052818389632,-0.1475621431160722
-0.1542832548272141,-0.1631627434908559,-0.15538431087377463,-0.14669426307142877
-0.15357034882878237,-0.1626960186329289,-0.15483322875644026,-0.1460687546276198
-0.15328580565745764,-0.16171188596762776,-0.15446053272369847,-0.145230093471881
-0.15196563670853755,-0.16075260029544872,-0.1531372953938441,-0.1445389231965651
-0.1508635631275268,-0.16038130419480617,-0.1531238605407029,-0.1442584273355563
-0.14964701333694105,-0.15944251983575924,-0.1559690421463264,-0.14433670534054097
-0.1486597948560887,-0.15908257475383092,-0.1550881924651719,-0.14338882757684027
-0.14742492462690268,-0.15777774921889795,-0.1536532940885272,-0.1424722648528621
-0.14603944684010625,-0.1584196978674559,-0.15238486153920283,-0.14116911452464845
-0.14493222063949443,-0.15741751629465273,-0.1517024805959464,-0.14050636101839314
-0.14399550624746862,-0.15600199249545613,-0.15093338804928347,-0.13953212262512354
-0.1434616490222246,-0.1557261875595326,-0.15066619629262348,-0.13865955954755
-0.14335921293809742,-0.15435987329135903,-0.15004444517500728,-0.13824295164860248
-0.14255518741483283,-0.15523194583356703,-0.14869699837638747,-0.13740628265501906
-0.1433428577969076,-0.1544991693695722,-0.14923695573900123,-0.13754502473868474
-0.14307863809240357,-0.15540674068459231,-0.1484998642037486,-0.1364001380952425
-0.14196224637982877,-0.15413470432011933,-0.14708138542283247,-0.1367455646118908
-0.14409602380927608,-0.15295546363778553,-0.14661652840344686,-0.13602738995723462
-0.14409381780280328,-0.1521139069918818,-0.14591776982958501,-0.13556039083248675
-0.14314414191847452,-0.1527269920816009,-0.144736171067228,-0.1352170491661301
-0.14224953416720612,-0.15182992927348693,-0.1444508983160066,-0.13420390582890027
-0.1415124632204121,-0.15139551549561925,-0.14400835226639888,-0.1346328359973724
-0.14033806104392857,-0.15056446056395864,-0.14417662084305755,-0.13417542238610633
-0.14395444558693504,-0.14975338197939186,-0.1432957087341366,-0.13352585199553021
-0.1430369408225583,-0.14912140431993356,-0.14318126684137997,-0.1326455124389159
-0.14225360851733376,-0.14832194799649442,-0.1419278115363905,-0.1337430530790752
-0.1412830011848786,-0.1507473678158134,-0.14117710088548477,-0.13403572241964162
-0.1414717436968143,-0.1503642797236432,-0.14045591965976875,-0.13350391371585696
-0.1416603088738266,-0.14922358168275954,-0.13946468447094112,-0.13309556197051292
-0.14150792575689,-0.14903435000398174,-0.13910532127192543,-0.1322089582076478
-0.1414271474238488,-0.14797897932976328,-0.1384336574701554,-0.1317819656763516
-0.14104955404115407,-0.1469381658951473,-0.13809615351375326,-0.13144783721777267
-0.14051887066405874,-0.14638136636788066,-0.13823565618356162,-0.13058402399125998
-0.13944246573207467,-0.14509381723673717,-0.13802775607912035,-0.13081712372883078
-0.13858236975282748,-0.14420173851940235,-0.13874573961974102,-0.12998462639773845
-0.1380968666529898,-0.14314751756949254,-0.13876015826919375,-0.12975237963341948
