xdata,sfr_data,bfsfr_data,real_data
0.0,-0.0,-0.0,-3.35788174604023e-5
0.05,-0.01437790593933883,-0.017568031143947442,-3.547601403598603e-5
0.1,-0.028308804705521773,-0.03387963893145842,-0.015144113317890881
0.15,-0.04180140833032801,-0.05044150206013584,-0.029764809255124012
0.2,-0.054864343153372984,-0.07010351380846035,-0.04391900173170367
0.25,-0.06750614848902003,-0.0841407169631168,-0.05760502445718212
0.3,-0.07973527538409186,-0.09781409359980672,-0.07087617781226094
0.35,-0.09156008546380984,-0.11113521073097571,-0.0836979066857541
0.4,-0.1029888498634806,-0.1235171488143331,-0.09601469750273964
0.45,-0.11402974824341533,-0.13438230251587785,-0.10790228676218984
0.5,-0.12469086788463173,-0.14988637743881472,-0.11936506754521224
0.55,-0.1349802028630128,-0.16274894453504413,-0.13041731106637638
0.6,-0.144905653299503,-0.17387705377087928,-0.1411317605139651
0.65,-0.15447502468410032,-0.18227391491057024,-0.15145263814809734
0.7,-0.16369602727135282,-0.19184093227370805,-0.16139175362263794
0.75,-0.17257627554517255,-0.20156618193878664,-0.1709548789198795
0.8,-0.18112328775076614,-0.21052258704285112,-0.18012450546369113
0.85,-0.18934448549158311,-0.21857770333166787,-0.1889357599621346
0.9,-0.1972471933891855,-0.2261595736487143,-0.1973433804789557
0.95,-0.20483863880400077,-0.23235949626735203,-0.20541024694848037
1.0,-0.21212595161492248,-0.24310832516714448,-0.21323135065290963
1.05,-0.21911616405586862,-0.25070415307213556,-0.2207263211410765
1.1,-0.2258162106072932,-0.26000122806631926,-0.2278269929178563
1.15,-0.23223292794082492,-0.2741039061386817,-0.23461859101793853
1.2,-0.2383730549151899,-0.2795697171111394,-0.2411350999699921
1.25,-0.24424323262156944,-0.2841513789457198,-0.2473572732873597
1.3,-0.2498500044766848,-0.2886557982651034,-0.2532576525893926
1.35,-0.25519981636185685,-0.2934215838415392,-0.2588790521919892
1.4,-0.26029901680632717,-0.29901270315052747,-0.2643136028278585
1.45,-0.26515385721325974,-0.3043896612145191,-0.269481914480079
1.5,-0.26977049212671317,-0.31222535973695925,-0.2743077902934804
1.55,-0.27415497953810436,-0.3175301779178201,-0.27888271100238077
1.6,-0.2783132812305206,-0.321474762426929,-0.2832636817202109
1.65,-0.2822512631594655,-0.325523965729699,-0.2874061213127966
1.7,-0.2859746958685099,-0.32891785029399495,-0.2913163686501485
1.75,-0.2894892549384032,-0.33210883817526204,-0.29500096001247
1.8,-0.29280052146827895,-0.33737383386953573,-0.29845774485361576
1.85,-0.29591398258756596,-0.3412854843343904,-0.3017014433466235
1.9,-0.2988350319972465,-0.3427313160337485,-0.30475491483101436
1.95,-0.3015689705391811,-0.3453088337144497,-0.3076069725168543
2.0,-0.3041210067922048,-0.348632205684092,-0.3102255474211613
2.05,-0.30649625769378624,-0.34957262160854585,-0.3126549199913314
2.1,-0.30869974918598025,-0.3498623257872133,-0.31488374123082064
2.15,-0.31073641688455084,-0.35108287678138056,-0.31693475784154646
2.2,-0.31261110677006876,-0.351876499897778,-0.31883913380595014
2.25,-0.3143285758998843,-0.35485076277700545,-0.32057591413295095
2.3,-0.3158934931398814,-0.3546394307399164,-0.3221840266852627
2.35,-0.3173104399149196,-0.35886894470105146,-0.3236342014974685
2.4,-0.3185839109769844,-0.3585376622568456,-0.32494213129769045
2.45,-0.3197183151899713,-0.35979509275477556,-0.3261017928650293
2.5,-0.3207179763301557,-0.36016116036192214,-0.3271047714019927
2.55,-0.3215871339014063,-0.36512936136886565,-0.32796918158083144
2.6,-0.3223299439641648,-0.3640033881962378,-0.3286826069408098
2.65,-0.3229504799773492,-0.36437440827592477,-0.32926683919527616
2.7,-0.32345273365224486,-0.36260232624693367,-0.32973295868703156
2.75,-0.3238406158175778,-0.3619047549000735,-0.3300784542688921
2.8,-0.32411795729489473,-0.3646008752833895,-0.3302780065762581
2.85,-0.32428850978348894,-0.36806368936247436,-0.3303657790614136
2.9,-0.3243559467540697,-0.36623829742765857,-0.3303252899398345
2.95,-0.32432386435040106,-0.3641379357771125,-0.3301813349627956
3.0,-0.3241957822982105,-0.3660325485305194,-0.33000168494364895
3.05,-0.3239751448206178,-0.3671453868677254,-0.3297250224464773
3.1,-0.3236653215594236,-0.3642133289330496,-0.329306509159014
3.15,-0.32326960850156145,-0.37293012273866394,-0.3287991105049145
3.2,-0.32279122891008266,-0.37059759672329484,-0.32823440419242333
3.25,-0.3222333342590225,-0.3688192879934645,-0.3275872309928606
3.3,-0.32159900517158097,-0.3670989598265554,-0.326837422837736
3.35,-0.32089125236097277,-0.3659122761959055,-0.3260121670146182
3.4,-0.32011301757343774,-0.36456655032082425,-0.32513856648228046
3.45,-0.3192671745327935,-0.3615621408493243,-0.3241953728799465
3.5,-0.31835652988606833,-0.3609378953185404,-0.3231265450400417
3.55,-0.3173838241496636,-0.3706008422507,-0.32199515625168923
3.6,-0.31635173265551636,-0.3707954310037254,-0.3209023203606835
3.65,-0.31526286649688423,-0.36879062547342734,-0.3197508455438379
3.7,-0.31411977347316444,-0.36632877999255264,-0.3185072184302459
3.75,-0.31292493903341717,-0.367678464090742,-0.3172110060747838
3.8,-0.31168078721807324,-0.36345649697299565,-0.3158300942043618
3.85,-0.31038968159848485,-0.361340228468929,-0.314402337597149
