folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.1119323396389043,-0.14147950451757305,-0.20574103009200237,-0.13901975786728926
-0.11160659536827149,-0.14445133917365768,-0.20971481571059183,-0.13936153142070004
-0.1124656357053964,-0.14354916508708143,-0.2102778649179574,-0.14095314532221834
-0.1107012812373763,-0.14773501601850936,-0.21308194052810633,-0.13995736009851784
-0.1085399108308133,-0.14660961740393205,-0.2120806488317223,-0.13984319836609135
-0.10800965825213225,-0.14774850555975585,-0.2103318059753715,-0.1387367103507698
-0.11333050920965543,-0.14449050372675276,-0.21252516626795728,-0.1374755130893007
-0.11338771151599268,-0.14297571958610805,-0.21296667570106936,-0.1352389125453598
-0.11214266056478187,-0.1419176439509546,-0.21080879387815088,-0.13860124148617545
-0.11026495786724297,-0.1414610890086655,-0.2091903486047508,-0.13628521181492104
-0.10815371120279121,-0.13951210189933858,-0.20898435841576948,-0.13552563275311827
-0.10662710492431335,-0.13884911417702353,-0.21004705435932639,-0.13388948738804912
-0.10568578998350345,-0.13731246343727393,-0.20756095045194858,-0.1326981312291931
-0.10586035999113133,-0.13939305719659673,-0.21130129932906222,-0.13634936380191542
-0.10797764240232662,-0.1374248606584508,-0.21210352187540402,-0.13783929881283807
-0.10663547738205256,-0.13638490487409474,-0.21106459125761673,-0.14466309493012436
-0.10835916914437424,-0.13879220323168548,-0.20913676954512536,-0.14269486208022955
-0.10879915580485802,-0.1373081262906127,-0.20999009387381648,-0.1421071082895117
-0.11050415919041523,-0.13463343403801992,-0.20787471492518791,-0.14097019047102077
-0.11101348834907088,-0.13664454857154243,-0.20997132734652454,-0.13888679266161122
-0.10931524054095922,-0.13853244676826776,-0.20745594154817687,-0.1365080685997632
-0.10808818454919296,-0.13692022212447966,-0.21333692665153647,-0.13677927742535442
-0.10732073468785097,-0.13389912571738707,-0.2144631483297334,-0.1388502866448174
-0.10715530011394493,-0.13111404700400583,-0.2123710721017414,-0.13908377513173378
-0.1052186367339451,-0.13110104480946005,-0.21247143507816454,-0.1382607069230699
-0.10608448281253605,-0.1284749899439589,-0.21350447888972085,-0.1388903807937032
-0.10496594112934884,-0.1345079745433752,-0.21413852812738543,-0.1386924938283256
-0.10247554853830294,-0.1414170502791854,-0.213340532950565,-0.1358201211478654
-0.10325178374835144,-0.14084080201978413,-0.21284225962821982,-0.13472886598668216
-0.10697678633487956,-0.1404644881612835,-0.21068529479824682,-0.1368061233660861
-0.10724076545561363,-0.1403747310527868,-0.2081790065236798,-0.13704673668929826
-0.1074315234738176,-0.1392433053224041,-0.2074597590795943,-0.1399845199890221
-0.10943599799064305,-0.14244391550405042,-0.2124315840750658,-0.144706585199876
-0.10891028669364847,-0.13927532261461242,-0.21199929926592123,-0.14672475942723603
-0.10794177360540497,-0.14125808557400202,-0.2128276654282613,-0.1456892174352384
-0.1065626969679254,-0.1401857768723118,-0.21311836138741302,-0.1478308573460176
-0.10863219270176919,-0.13857429199704716,-0.2147768391057591,-0.14638890895839055
-0.10887062616141532,-0.141267865082728,-0.21380394773195285,-0.1458432250327644
-0.10586246286068186,-0.14185571898675037,-0.21368107390183252,-0.14526114026573786
-0.11173659191602155,-0.14196649318225238,-0.21293122974342654,-0.1442086803390423
-0.11281631835743981,-0.1411700633965507,-0.21315739380266766,-0.14681020755561394
-0.11217107180290578,-0.1387967642870709,-0.2145495162248031,-0.14758726935364358
-0.1139197421372663,-0.13791279987838392,-0.21571143353594507,-0.14536169910034297
