folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.14828328102839125,-0.2352635141620704,-0.4942702358557568,-0.15023264434663422
-0.14962956138628913,-0.23414800527141072,-0.4940716484164637,-0.14919212926065584
-0.14846222381488483,-0.2346136876728708,-0.49459313892211293,-0.1485876039503717
-0.1475314001944011,-0.2336609667468073,-0.49467806053300967,-0.14775954608292258
-0.14671537445681718,-0.2341830802547281,-0.4947868955271248,-0.14735694269935748
-0.14619393624416804,-0.23336460150193933,-0.49541534777486773,-0.14659867350957462
-0.14549433320949587,-0.23222549443871793,-0.49567523578428135,-0.14580581253149588
-0.14625286381592514,-0.23128516464936524,-0.4956217304992407,-0.14564112028875664
-0.1452731464551598,-0.23093057971969802,-0.496258288807052,-0.14458901738204097
-0.14466380492613437,-0.22989698842573372,-0.4966564911301436,-0.1442881625457381
-0.14374982968728348,-0.22946585473675726,-0.49789016679215675,-0.14502957518376897
-0.14306813538917804,-0.2301185019470691,-0.4974884997807306,-0.14463912364448578
-0.1426965899364146,-0.2294385820936872,-0.49850554116286105,-0.14684546531667586
-0.14147041365316257,-0.22860231592176208,-0.49820810795189174,-0.14655207510285811
-0.1409661079571897,-0.22894920634427948,-0.49929946482825854,-0.14551803386051257
-0.14197557372806416,-0.22762094932025875,-0.4991180689025605,-0.14564130644065026
-0.14143056650511385,-0.22704011807225785,-0.499600205343071,-0.1447233335287046
-0.14070521478046027,-0.22641118922292147,-0.4993242671726022,-0.1442190104176303
-0.1399762721633932,-0.2271894332926743,-0.500238372516705,-0.14618623022944996
-0.13930098152525022,-0.22714114064292049,-0.5003615532647799,-0.145465261538383
-0.13863212947489228,-0.2266234570708996,-0.5019801035418286,-0.14434019440004825
-0.13881239505666534,-0.22653226734938936,-0.5016387673239998,-0.1438725792589324
-0.13790909520891678,-0.2264344400226147,-0.5021146273877054,-0.14395604082207838
-0.139442919129695,-0.22558729707355357,-0.5026836729884024,-0.14366617313612257
-0.13881403651256177,-0.22428940113541102,-0.5059968197352908,-0.14312048182073325
-0.13864234200372963,-0.2233601754732402,-0.5066301279624338,-0.14231790757487162
-0.13823265653172018,-0.22353239743105935,-0.5069832294307124,-0.1419266659309109
-0.1374841880565775,-0.22306268822789466,-0.5069006341604968,-0.14413135924596485
-0.13906955046594352,-0.2225078464362852,-0.5063386898587412,-0.14413986856634817
-0.13838650197336974,-0.2222399008031156,-0.5064870672582916,-0.14436613095548137
-0.13746288269116183,-0.22111824086765208,-0.5063195863618298,-0.14353518570932491
-0.13724022754564552,-0.22032580176994723,-0.5071292470486864,-0.1429110666462095
-0.13649061158949566,-0.220501664285878,-0.5072834092555173,-0.14235661199707805
-0.13665332169036762,-0.21960223499098525,-0.5072862132111574,-0.14245388711768184
-0.13651133556335018,-0.21832343492993192,-0.5075177391149504,-0.14160517821692617
-0.13585993879548017,-0.21854409888096465,-0.5083525041846736,-0.14089701289940826
-0.13572665919454124,-0.21749999965788813,-0.5092866343078104,-0.14067357091461344
-0.13571157399216807,-0.21794211614656422,-0.5089435696583269,-0.13986153300281923
-0.1357529320663454,-0.21681511477487425,-0.5104767697570435,-0.13981803083956545
-0.13542144285399707,-0.21612293803492746,-0.5110184360144592,-0.13901976867378094
-0.13495931640386433,-0.21527238202110546,-0.51097014982126,-0.13908019864015733
-0.13511222201739462,-0.2152318502540284,-0.512185755310527,-0.14103908526556622
-0.13440304879939519,-0.21624367649171833,-0.5126008737408959,-0.14038227798185146
-0.13419766828571425,-0.2151147512616762,-0.5123517572827071,-0.14009268845120854
-0.13421522607151115,-0.2145716883119937,-0.5125453982191042,-0.13920100572213556
-0.13370528071962398,-0.21614423732752944,-0.5149155087146198,-0.13949686361077032
-0.13341371738647193,-0.21497217880721656,-0.5164922859074698,-0.14039771030457937
-0.13285821325719316,-0.21412443559214916,-0.5165831696568057,-0.13949112756281726
-0.1328571998229145,-0.21557268000729457,-0.5180155592890876,-0.14017715732776242
-0.13280120091056424,-0.21539061221516417,-0.517761654009758,-0.14099664927255026
-0.13291942210109156,-0.2150155097752522,-0.5194249784243266,-0.14028122576571136
-0.13283307304234257,-0.21552309795188063,-0.5191101373853492,-0.14046854493475233
-0.13366816557288633,-0.21485028483349283,-0.5189245117992036,-0.13976810703747955
-0.1328249733955577,-0.21438221974909472,-0.5186982299160382,-0.13964893096201927
-0.13265882826060213,-0.21333295551248835,-0.5191474871800318,-0.13957131874977707
-0.13218262132346154,-0.2133153483966575,-0.5203667920060442,-0.13937804737249115
-0.1317402581169228,-0.21326790139875665,-0.521580685607173,-0.13868530463925244
-0.1322475782270099,-0.21228966921163728,-0.5225592686484248,-0.13832862118977043
-0.1325607996525766,-0.21148400055119393,-0.5229537656018635,-0.13806579860148643
-0.13191244139244523,-0.21162428824467447,-0.5234651495449136,-0.13832825859480116
-0.13129537705456962,-0.21146715476184869,-0.5235835096777527,-0.13836351825056073
-0.13088951617928665,-0.21132322148920296,-0.5234837576527542,-0.13765359973646246
-0.13038742994212227,-0.2107733634852234,-0.5240357573851572,-0.1388435050462965
-0.13017912203968218,-0.21112419502381635,-0.5237251280033959,-0.13821810343632168
-0.12919464802714062,-0.21198614529835538,-0.5240080651215122,-0.138103641539743
-0.1300020931515488,-0.21134132128336913,-0.525084455065406,-0.1376142256486791
-0.13103357347459935,-0.21050865709845137,-0.5260549437651811,-0.13687884833143635
-0.1304138207118681,-0.21204872800223432,-0.5261258825308358,-0.13637412207056723
-0.12992236274112304,-0.21330275209390667,-0.5264611954571942,-0.1364108387706272
