2.19073
2.25798
2.17238
2.09653
2.1965
1.75505
1.80983
1.87957
2.03987
2.04224
1.96739
2.13498
2.23484
2.04731
2.00901
1.7786
1.99089
1.82966
2.0221
2.21507
2.03691
2.15252
2.27592
2.21895
