scenario,time,load_demand,served_load,thermal_generation,wind_available,wind_used,load_curtailment,wind_curtailment,storage_charge,storage_discharge,balance_error
1,1,2.1919,2.1919,0.9,2.290979190314236,1.2919,0.0,0.9990791903142361,0.0,0.0,0.0
1,2,2.3535000000000004,2.3535000000000004,0.270326241683537,2.0831737583164633,2.0831737583164633,0.0,0.0,0.0,0.0,0.0
1,3,2.3467000000000002,2.3467000000000002,0.17180157544371033,2.17489842455629,2.17489842455629,0.0,0.0,0.0,0.0,0.0
1,4,2.3673,2.3673,0.2271987406747673,2.140101259325233,2.140101259325233,0.0,0.0,0.0,0.0,0.0
1,5,2.3906,2.3906,0.3211373729917466,2.0694626270082535,2.0694626270082535,0.0,0.0,0.0,0.0,0.0
1,6,2.4448,2.4448,0.590385037053359,1.8544149629466409,1.8544149629466409,0.0,0.0,0.0,0.0,0.0
1,7,2.7338999999999993,2.7338999999999993,0.7444184760878263,1.989481523912173,1.989481523912173,0.0,0.0,0.0,0.0,0.0
1,8,2.904,2.904,0.6570592284915029,2.246940771508497,2.246940771508497,0.0,0.0,0.0,0.0,0.0
1,9,2.8355999999999995,2.8355999999999995,0.7686905298329707,2.0669094701670288,2.0669094701670288,0.0,0.0,0.0,0.0,0.0
1,10,2.8120000000000003,2.8120000000000003,0.48782162433257925,2.324178375667421,2.324178375667421,0.0,0.0,0.0,0.0,0.0
1,11,3.2861000000000007,3.2861000000264506,1.1998682072051208,2.08623179282133,2.08623179282133,-2.6450122941411088e-11,0.0,0.0,0.0,4.440892098500626e-16
1,12,3.2810000000000006,3.2810000000000006,0.9972198327546038,2.283780167245397,2.283780167245397,0.0,0.0,0.0,0.0,0.0
1,13,3.2618,3.2618,1.0891392715270234,2.1726607284729766,2.1726607284729766,0.0,0.0,0.0,0.0,0.0
1,14,3.2360000000000007,3.2360000000000007,1.1312718785506148,2.104728121449386,2.104728121449386,0.0,0.0,0.0,0.0,0.0
1,15,3.2686,3.2686,1.0813423234201323,2.187257676579868,2.187257676579868,0.0,0.0,0.0,0.0,0.0
1,16,2.8779000000000003,2.8779000000000003,0.5697532773492077,2.308146691384287,2.308146722650793,0.0,-3.126650570136391e-8,0.0,0.0,0.0
1,17,2.6,2.6,0.3635806584505797,2.2364193389311544,2.2364193427994206,0.0,-3.86826601466753e-9,0.0,0.0,1.2500001034254637e-9
1,18,2.4674000000000005,2.4674000000000005,0.23654120827424308,2.2308587917257574,2.2308587917257574,0.0,0.0,0.0,0.0,0.0
1,19,2.5596999999999994,2.5596999999999994,0.40979035179522993,2.1499096482047695,2.1499096482047695,0.0,0.0,0.0,0.0,0.0
1,20,2.3735,2.3735,0.2428572491537504,2.1306427508462495,2.1306427508462495,0.0,0.0,0.0,0.0,0.0
1,21,2.4331000000000005,2.4331000000000005,0.1,2.3958449313555388,2.3331000000000004,0.0,0.0627449313555383,0.0,0.0,0.0
1,22,2.8314000000000004,2.8314000000000004,0.5866381143555435,2.244761885644457,2.244761885644457,0.0,0.0,0.0,0.0,0.0
1,23,2.8305000000000002,2.8305000000000002,0.5150935557262031,2.315406444273797,2.315406444273797,0.0,0.0,0.0,0.0,0.0
1,24,2.4875,2.4875,0.4468214122275138,2.040678587772486,2.040678587772486,0.0,0.0,0.0,0.0,0.0
2,1,2.1919,2.1919,0.8999999999999997,2.1550437513033036,1.2919000000000003,0.0,0.8631437513033033,0.0,0.0,0.0
2,2,2.3535000000000004,2.353499988822528,0.11762811273802044,2.2358718760845075,2.2358718760845075,1.1177472384790478e-8,0.0,0.0,0.0,0.0
2,3,2.3467000000000002,2.346699988822528,0.13460609584994632,2.2120938929725815,2.2120938929725815,1.1177472384790478e-8,0.0,0.0,0.0,0.0
2,4,2.3673,2.3673,0.370412473481827,1.996887526518173,1.996887526518173,0.0,0.0,0.0,0.0,-4.440892098500626e-16
2,5,2.3906,2.3905999888225278,0.2521624038384259,2.1384375849841017,2.1384375849841017,1.1177472384790478e-8,0.0,0.0,0.0,0.0
