timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-14T19:40:41.763,integrated_uc,baseline,OK,gurobi,56.4084313,45182.84816169739,42.87000012397766,0.0,0.0,6.8515762,2005.56640625,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm.xlsx,72,1,108,31,23328,0,0,0,0,5.590571457133124e6,
