timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-14T19:45:13.065,integrated_uc,extreme_ramp,OK,gurobi,69.9879936,45193.03437805176,54.95100021362305,0.0,0.0,7.4105354,1972.6484375,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm.xlsx,72,1,108,31,23328,0,0,0,0,8.268608021593663e6,
