timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-22T09:36:36.005,clustered_adaptive_overlap,baseline,OK,gurobi,119.7330821,12678.533737182617,74.41700005531311,0.0,0.0,9.2957178,2622.83203125,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm.xlsx,24,3,108,31,2232,3,3,48060,0,5.712805083547937e6,
