Interval_ID,Start_Hour,Execution_Window_h,Steady_State_Overlap_h,Unit_Dwell_Overlap_h,Ramp_Event_Detected,Ramp_Overlap_h,Raw_Max_Overlap_h,Limiting_Factor,Final_Adaptive_Overlap_h,Total_Solved_Horizon_h,Overlap_SelectionTime_sec,Subproblem_SolveTime_sec,Reference_Cost_Gap_pct,Reference_Repair_Applied,Optimization_Status
1,1,24,4,0,false,0,4,steady,4,28,1.7749998569488525,17.82200002670288,0.0,false,OK
2,25,24,4,3,false,0,4,steady,4,28,0.12299990653991699,9.587000131607056,0.0,false,OK
3,49,24,12,1,false,0,12,steady,12,36,0.0,14.38700008392334,0.0,false,OK
