scenario,time,load_demand,served_load,thermal_generation,wind_available,wind_used,load_curtailment,wind_curtailment,storage_charge,storage_discharge,balance_error
1,1,2.1919,2.1919,1.0115064229389883,2.187691755952944,1.1803935770610117,0.0,1.0072981788919322,0.0,0.0,0.0
1,2,2.3535000000000004,2.3535000000000004,0.13964088648046546,2.213859113519535,2.213859113519535,0.0,0.0,0.0,0.0,0.0
1,3,2.3467000000000002,2.3467000000000002,0.17576732698820585,2.1709326730117944,2.1709326730117944,0.0,0.0,0.0,0.0,0.0
1,4,2.3673,2.3673,0.2123898811199445,2.213524479777928,2.1549101188800557,0.0,0.05861436089787242,0.0,0.0,0.0
1,5,2.3906,2.3906,0.259356858748359,2.131243141251641,2.131243141251641,0.0,0.0,0.0,0.0,0.0
1,6,2.4448,2.4448,0.6027388604118118,1.842061139588188,1.842061139588188,0.0,0.0,0.0,0.0,0.0
1,7,2.7338999999999993,2.7338999999999993,1.0142092727047816,2.1590908191260465,1.7196907272952178,0.0,0.43940009183082873,0.0,0.0,0.0
1,8,2.904,2.904,0.9150359081926108,2.0636327704430677,1.988964091807389,0.0,0.07466867863567861,0.0,0.0,0.0
1,9,2.8355999999999995,2.8355999999999995,0.9147010760844005,2.092304337602208,1.920898923915599,0.0,0.171405413686609,0.0,0.0,0.0
1,10,2.8120000000000003,2.8120000000000003,0.9146402013445378,2.320805378151051,1.8973597986554624,0.0,0.4234455794955885,0.0,0.0,0.0
1,11,3.2861000000000007,3.2861000000000007,1.1717262886200337,2.114373711379967,2.114373711379967,0.0,0.0,0.0,0.0,0.0
1,12,3.2810000000000006,3.2810000000000006,1.1897713411113746,2.091228658888626,2.091228658888626,0.0,0.0,0.0,0.0,0.0
1,13,3.2618,3.2618,0.9676051917565358,2.2941948082434642,2.2941948082434642,0.0,0.0,0.0,0.0,0.0
1,14,3.2360000000000007,3.2360000000000007,1.08804334525201,2.1479566547479907,2.1479566547479907,0.0,0.0,0.0,0.0,0.0
1,15,3.2686,3.2686,1.0461210308982296,2.2224789691017706,2.2224789691017706,0.0,0.0,0.0,0.0,0.0
1,16,2.8779000000000003,2.8779000000000003,0.5773655588029363,2.300534441197064,2.300534441197064,0.0,0.0,0.0,0.0,0.0
1,17,2.6,2.6,0.4320153125716111,2.167984687428389,2.167984687428389,0.0,0.0,0.0,0.0,0.0
1,18,2.4674000000000005,2.4674000000000005,0.3325182413729326,2.134881758627068,2.134881758627068,0.0,0.0,0.0,0.0,0.0
1,19,2.5596999999999994,2.5596999999999994,0.5036900334485854,2.056009966551414,2.056009966551414,0.0,0.0,0.0,0.0,0.0
1,20,2.3735,2.3735,0.22701991774632146,2.1464800822536785,2.1464800822536785,0.0,0.0,0.0,0.0,0.0
1,21,2.4331000000000005,2.4331000000000005,0.21273470943878658,2.276837755146348,2.220365290561214,0.0,0.05647246458513423,0.0,0.0,0.0
1,22,2.8314000000000004,2.8314000000000004,0.5295020732047462,2.301897926795254,2.301897926795254,0.0,0.0,0.0,0.0,0.0
1,23,2.8305000000000002,2.8305000000000002,0.5612032507891462,2.269296749210854,2.269296749210854,0.0,0.0,0.0,0.0,0.0
1,24,2.4875,2.4875,0.48138369497709643,2.0061163050229034,2.0061163050229034,0.0,0.0,0.0,0.0,0.0
2,1,2.1919,2.1919,1.011524436051638,2.259744206551553,1.180375563948362,0.0,1.0793686426031912,0.0,0.0,0.0
2,2,2.3535000000000004,2.3535000000000004,0.11234750402799162,2.3200161119664613,2.241152495972009,0.0,0.07886361599445255,0.0,0.0,0.0
2,3,2.3467000000000002,2.3467000000000002,0.23218036999887293,2.1145196300011273,2.1145196300011273,0.0,0.0,0.0,0.0,0.0
2,4,2.3673,2.3673,0.3071888969888521,2.060111103011148,2.060111103011148,0.0,0.0,0.0,0.0,0.0
2,5,2.3906,2.3906,0.3975405396659668,1.9930594603340333,1.9930594603340333,0.0,0.0,0.0,0.0,0.0
2,6,2.4448,2.4448,0.6454219841794586,1.7993780158205412,1.7993780158205412,0.0,0.0,0.0,0.0,0.0
2,7,2.7338999999999993,2.7338999999999993,1.0141634398411805,1.9757593647219012,1.7197365601588188,0.0,0.25602280456308235,0.0,0.0,0.0
2,8,2.904,2.904,0.9150677500390767,2.191000156306648,1.9889322499609232,0.0,0.2020679063457247,0.0,0.0,0.0
2,9,2.8355999999999995,2.8355999999999995,0.9147281743961421,2.2006975845682764,1.9208718256038573,0.0,0.27982575896441897,0.0,0.0,0.0
2,10,2.8120000000000003,2.8120000000000003,0.9146156102707038,2.222441082815254,1.8973843897292966,0.0,0.32505669308595764,0.0,0.0,0.0
2,11,3.2861000000000007,3.2861000000000007,1.4173855879974324,1.8687144120025683,1.8687144120025683,0.0,0.0,0.0,0.0,0.0
2,12,3.2810000000000006,3.2810000000000006,1.1346720767150842,2.1463279232849164,2.1463279232849164,0.0,0.0,0.0,0.0,0.0
2,13,3.2618,3.2618,0.9169030755868784,2.3763023475136404,2.3448969244131215,0.0,0.03140542310051886,0.0,0.0,0.0
2,14,3.2360000000000007,3.2360000000000007,1.034586089813692,2.2014139101863086,2.2014139101863086,0.0,0.0,0.0,0.0,0.0
2,15,3.2686,3.2686,1.0169173050209994,2.2972200839974746,2.2516826949790008,0.0,0.04553738901847379,0.0,0.0,0.0
2,16,2.8779000000000003,2.8779000000000003,0.5926981475817361,2.2852018524182642,2.2852018524182642,0.0,0.0,0.0,0.0,0.0
2,17,2.6,2.6,0.568282541160015,2.031717458839985,2.031717458839985,0.0,0.0,0.0,0.0,0.0
2,18,2.4674000000000005,2.4674000000000005,0.2206019067288878,2.2467980932711127,2.2467980932711127,0.0,0.0,0.0,0.0,0.0
2,19,2.5596999999999994,2.5596999999999994,0.4185829029930521,2.1411170970069473,2.1411170970069473,0.0,0.0,0.0,0.0,0.0
2,20,2.3735,2.3735,0.33368853985417335,2.0398114601458266,2.0398114601458266,0.0,0.0,0.0,0.0,0.0
2,21,2.4331000000000005,2.4331000000000005,0.21279193732262552,2.50574929050207,2.220308062677375,0.0,0.2854412278246952,0.0,0.0,0.0
2,22,2.8314000000000004,2.8314000000000004,0.6013352175262527,2.2300647824737476,2.2300647824737476,0.0,0.0,0.0,0.0,0.0
2,23,2.8305000000000002,2.8305000000000002,0.5323430073192683,2.298156992680732,2.298156992680732,0.0,0.0,0.0,0.0,0.0
2,24,2.4875,2.4875,0.32070833779411245,2.1667916622058874,2.1667916622058874,0.0,0.0,0.0,0.0,0.0
