scenario,time,load_demand,served_load,thermal_generation,wind_available,wind_used,load_curtailment,wind_curtailment,storage_charge,storage_discharge,balance_error
1,1,2.1919,2.1919,0.11153007868293684,2.2823147317473143,2.080369921317063,0.0,0.20194481043025114,0.0,0.0,0.0
1,2,2.3535000000000004,2.3535000000000004,0.12223846043140707,2.2312615395685933,2.2312615395685933,0.0,0.0,0.0,0.0,0.0
1,3,2.3467000000000002,2.3467000000000002,0.19572077868965998,2.1509792213103403,2.1509792213103403,0.0,0.0,0.0,0.0,0.0
1,4,2.3673,2.3673,0.2065023730937363,2.160797626906264,2.160797626906264,0.0,0.0,0.0,0.0,0.0
1,5,2.3906,2.3906,0.2597138241402135,2.1308861758597866,2.1308861758597866,0.0,0.0,0.0,0.0,0.0
1,6,2.4448,2.4448,0.6016623749401055,1.8431376250598943,1.8431376250598943,0.0,0.0,0.0,0.0,0.0
1,7,2.7338999999999993,2.7338999999999993,1.0142005543923551,2.1242175694198835,1.7196994456076444,0.0,0.40451812381223917,0.0,0.0,0.0
1,8,2.904,2.904,0.9150612086191365,2.164834476546188,1.9889387913808634,0.0,0.17589568516532483,0.0,0.0,0.0
1,9,2.8355999999999995,2.8355999999999995,0.9147394845353006,2.2459381412022776,1.9208605154646987,0.0,0.3250776257375788,0.0,0.0,0.0
1,10,2.8120000000000003,2.8120000000000003,0.914631419143524,2.2856765740957683,1.8973685808564764,0.0,0.388307993239292,0.0,0.0,0.0
1,11,3.2861000000000007,3.2861000000000007,1.094834611679349,2.1912653883206517,2.1912653883206517,0.0,0.0,0.0,0.0,0.0
1,12,3.2810000000000006,3.2810000000000006,1.0170122325228805,2.4289300915216483,2.2639877674771203,0.0,0.16494232404452813,0.0,0.0,0.0
1,13,3.2618,3.2618,1.1117113333739512,2.150088666626049,2.150088666626049,0.0,0.0,0.0,0.0,0.0
1,14,3.2360000000000007,3.2360000000000007,1.1614268321971846,2.074573167802816,2.074573167802816,0.0,0.0,0.0,0.0,0.0
1,15,3.2686,3.2686,1.0169353261136123,2.3693044544485504,2.251664673886388,0.0,0.11763978056216241,0.0,0.0,0.0
1,16,2.8779000000000003,2.8779000000000003,0.6316247195115272,2.246275280488473,2.246275280488473,0.0,0.0,0.0,0.0,0.0
1,17,2.6,2.6,0.4835528452302045,2.1164471547697956,2.1164471547697956,0.0,0.0,0.0,0.0,0.0
1,18,2.4674000000000005,2.4674000000000005,0.3869944164382044,2.080405583561796,2.080405583561796,0.0,0.0,0.0,0.0,0.0
1,19,2.5596999999999994,2.5596999999999994,0.40187925825281834,2.157820741747181,2.157820741747181,0.0,0.0,0.0,0.0,0.0
1,20,2.3735,2.3735,0.24564875697800348,2.1278512430219965,2.1278512430219965,0.0,0.0,0.0,0.0,0.0
1,21,2.4331000000000005,2.4331000000000005,0.12090245339783268,2.312197546602168,2.312197546602168,0.0,0.0,0.0,0.0,0.0
