scenario,time,load_demand,served_load,thermal_generation,wind_available,wind_used,load_curtailment,wind_curtailment,storage_charge,storage_discharge,balance_error
1,1,2.1919,2.1919,0.9,2.207677816994931,1.2919,0.0,0.9157778169949312,0.0,0.0,0.0
1,2,2.3535000000000004,2.3535000000000004,0.1,2.272108679332111,2.2535000000000003,0.0,0.01860867933211044,0.0,0.0,0.0
1,3,2.3467000000000002,2.3467000000000002,0.1665593241394454,2.180140675860555,2.180140675860555,0.0,0.0,0.0,0.0,0.0
1,4,2.3673,2.3673,0.3,2.1435823925885042,2.0673000000000004,0.0,0.07628239258850393,0.0,0.0,0.0
1,5,2.3906,2.3906,0.7000000090232755,1.9290047982193266,1.6905999909767244,0.0,0.23840480724260205,0.0,0.0,0.0
1,6,2.4448,2.4448,0.6381734936617196,1.8066265063382803,1.8066265063382803,0.0,0.0,0.0,0.0,0.0
1,7,2.7338999999999993,2.7338999999999993,0.8219215652590037,1.9119784347409956,1.9119784347409956,0.0,0.0,0.0,0.0,0.0
1,8,2.904,2.904,0.7418576647691326,2.1621423352308673,2.1621423352308673,0.0,0.0,0.0,0.0,0.0
1,9,2.8355999999999995,2.8355999999999995,0.6044813589424965,2.231118641057503,2.231118641057503,0.0,0.0,0.0,0.0,0.0
1,10,2.8120000000000003,2.8120000000000003,0.5657364970687371,2.246263502931263,2.246263502931263,0.0,0.0,0.0,0.0,0.0
1,11,3.2861000000000007,3.2861000000000007,1.0877497211320746,2.198350278867926,2.198350278867926,0.0,0.0,0.0,0.0,0.0
1,12,3.2810000000000006,3.2810000000000006,1.866667146116655,2.244379175910661,1.4143328538833453,0.0,0.8300463220273158,0.0,0.0,0.0
1,13,3.2618,3.2618,1.3000002247247213,2.2183043419860846,1.9617997752752787,0.0,0.25650456671080596,0.0,0.0,0.0
1,14,3.2360000000000007,3.2360000000000007,1.0952446892077186,2.140755310792282,2.140755310792282,0.0,0.0,0.0,0.0,0.0
1,15,3.2686,3.2686,1.1243197412854438,2.3093595088495835,2.144280258714556,0.0,0.16507925013502714,0.0,0.0,0.0
1,16,2.8779000000000003,2.8779000002876893,0.624319546797777,2.253580453489912,2.253580453489912,-2.876889098463494e-10,0.0,0.0,0.0,0.0
1,17,2.6,2.6,0.42085992168940506,2.1791401383479077,2.179140078310595,0.0,6.00373126039903e-8,0.0,0.0,0.0
1,18,2.4674000000000005,2.4674000000000005,0.3204613330491803,2.146938705082281,2.1469386669508204,0.0,3.813146081662543e-8,0.0,0.0,0.0
1,19,2.5596999999999994,2.5596999999999994,0.4289255839891565,2.130774417260843,2.130774417260843,0.0,0.0,0.0,0.0,1.2500001034254637e-9
1,20,2.3735,2.3735,0.27911805353478514,2.0943819873169076,2.094381946465215,0.0,4.085169281036784e-8,0.0,0.0,0.0
1,21,2.4331000000000005,2.4331000000000005,0.3999999849606032,2.383550894358842,2.0331000150393974,0.0,0.35045087931944485,0.0,0.0,0.0
1,22,2.8314000000000004,2.8314000000000004,0.7999999934203772,2.2357480932252027,2.031400006579623,0.0,0.20434808664557957,0.0,0.0,0.0
1,23,2.8305000000000002,2.8305000000000002,1.1666666557006287,2.1327372799653315,1.6638333442993716,0.0,0.46890393566596,0.0,0.0,0.0
1,24,2.4875,2.4875,0.24228971347369077,2.245210286526309,2.245210286526309,0.0,0.0,0.0,0.0,0.0
2,1,2.1919,2.1919,0.9,2.200149735159037,1.2919,0.0,0.908249735159037,0.0,0.0,0.0
2,2,2.3535000000000004,2.353499982174925,0.12924063289786766,2.2242593492770575,2.2242593492770575,1.782507522908487e-8,0.0,0.0,0.0,0.0
2,3,2.3467000000000002,2.346699982174925,0.11827037441192707,2.228429607762998,2.228429607762998,1.782507522908487e-8,0.0,0.0,0.0,0.0
2,4,2.3673,2.3673006953692375,0.309204294321589,2.0580964010476483,2.0580964010476483,-6.953692371654803e-7,0.0,0.0,0.0,0.0
2,5,2.3906,2.390599982174925,0.4000000090232756,2.160597833549716,1.9905999731516493,1.782507522908487e-8,0.16999786039806677,0.0,0.0,0.0
2,6,2.4448,2.4447999821749247,0.5398620074949162,1.9049380065111923,1.9049379746800084,1.782507522908487e-8,3.183118380980701e-8,0.0,0.0,0.0
2,7,2.7338999999999993,2.733899964349849,0.5640069337519369,2.1698930603762765,2.169893030597912,3.565015045816974e-8,2.9778364440957716e-8,0.0,0.0,0.0
2,8,2.904,2.9039999465247743,0.6509377601847411,2.2530622283510358,2.253062186340033,5.347522568725461e-8,4.2011002549354764e-8,0.0,0.0,0.0
2,9,2.8355999999999995,2.835599964349849,0.5949353784097456,2.240664613728778,2.2406645859401033,3.565015045816974e-8,2.7788674361595156e-8,0.0,0.0,0.0
2,10,2.8120000000000003,2.8119999465247747,0.5527898493278851,2.259210145521947,2.2592100971968896,5.347522568725461e-8,4.8325057239814204e-8,0.0,0.0,0.0
2,11,3.2861000000000007,3.286099946524775,1.5999999242414462,2.1741690765981696,1.686100022283329,5.347522568725461e-8,0.48806905431484066,0.0,0.0,0.0
2,12,3.2810000000000006,3.280999946524775,1.4333336962552037,2.1761738746257144,1.847666250269571,5.347522568725461e-8,0.32850762435614334,0.0,0.0,-4.440892098500626e-16
2,13,3.2618,3.261799982174925,1.02777143231349,2.2340285498614345,2.2340285498614345,1.782507522908487e-8,0.0,0.0,0.0,-4.440892098500626e-16
2,14,3.2360000000000007,3.235999946524775,1.3000002292363593,2.1405530640369537,1.9359997172884158,5.347522568725461e-8,0.2045533467485378,0.0,0.0,0.0
2,15,3.2686,3.268599982174925,1.3000002224689025,2.331734433248276,1.9685997597060225,1.782507522908487e-8,0.36313467354225343,0.0,0.0,0.0
2,16,2.8779000000000003,2.8778999465247748,0.5393730242447938,2.338526971996199,2.3385269222799807,5.347522568725461e-8,4.971621803263088e-8,0.0,0.0,-4.440892098500626e-16
2,17,2.6,2.599999982174925,0.3908952223721797,2.209104759802745,2.209104759802745,1.782507522908487e-8,0.0,0.0,0.0,0.0
2,18,2.4674000000000005,2.4673999821749253,0.31489915482168873,2.1525008273532364,2.1525008273532364,1.782507522908487e-8,0.0,0.0,0.0,0.0
2,19,2.5596999999999994,2.5596999821749242,0.40000004192138955,2.1877709643592826,2.1596999402535344,1.782507522908487e-8,0.02807102410574802,0.0,0.0,-4.440892098500626e-16
2,20,2.3735,2.3734999821749247,0.24298311576580373,2.1305169096383554,2.130516866409121,1.782507522908487e-8,4.32292343988772e-8,0.0,0.0,0.0
2,21,2.4331000000000005,2.4331000000000005,0.09999998074479319,2.4575357208101747,2.333100019255207,0.0,0.12443570155496739,0.0,0.0,0.0
2,22,2.8314000000000004,2.831399946524775,0.5985012928625137,2.232898679650583,2.232898653662261,5.347522568725461e-8,2.5988321994407926e-8,0.0,0.0,-4.440892098500626e-16
2,23,2.8305000000000002,2.8304999465247747,0.4820976950345218,2.3484022514902527,2.3484022514902527,5.347522568725461e-8,0.0,0.0,0.0,0.0
2,24,2.4875,2.4874999821749246,0.2953050223714197,2.192194959803505,2.192194959803505,1.782507522908487e-8,0.0,0.0,0.0,0.0
5,1,2.1919,2.1919,0.9,2.225486921570013,1.2919000000000003,0.0,0.9335869215700126,0.0,0.0,4.440892098500626e-16
5,2,2.3535000000000004,2.3534999854478844,0.13478581536465306,2.2187141700832314,2.2187141700832314,1.4552115967473692e-8,0.0,0.0,0.0,0.0
5,3,2.3467000000000002,2.3467000000000002,0.17202917522613204,2.174670824773868,2.174670824773868,0.0,0.0,0.0,0.0,0.0
5,4,2.3673,2.3673,0.24400832821414564,2.1232916717858545,2.1232916717858545,0.0,0.0,0.0,0.0,0.0
5,5,2.3906,2.3906004221206674,0.4616801114923738,1.9289203106282935,1.9289203106282935,-4.221206672873306e-7,0.0,0.0,0.0,0.0
5,6,2.4448,2.4448,0.563380936956253,1.8814190630437468,1.8814190630437468,0.0,0.0,0.0,0.0,0.0
5,7,2.7338999999999993,2.7338999999999993,0.64346060946519,2.0904393905348093,2.0904393905348093,0.0,0.0,0.0,0.0,0.0
5,8,2.904,2.903999956343652,0.7559332362874596,2.1480667200561925,2.1480667200561925,4.365634790242108e-8,0.0,0.0,0.0,0.0
5,9,2.8355999999999995,2.8355999563436516,0.5874588988008904,2.248141057542761,2.248141057542761,4.365634790242108e-8,0.0,0.0,0.0,0.0
5,10,2.8120000000000003,2.8119999563436524,0.730471809428487,2.0815281469151654,2.0815281469151654,4.365634790242108e-8,0.0,0.0,0.0,0.0
5,11,3.2861000000000007,3.2860999854478847,1.1483017744229462,2.1377982110249385,2.1377982110249385,1.4552115967473692e-8,0.0,0.0,0.0,0.0
5,12,3.2810000000000006,3.2810000000000006,1.300000226654884,2.2353594552547253,1.9809997733451163,0.0,0.254359681909609,0.0,0.0,0.0
5,13,3.2618,3.261799956343652,1.0999454950629393,2.1618544612807127,2.1618544612807127,4.365634790242108e-8,0.0,0.0,0.0,0.0
5,14,3.2360000000000007,3.2359999854478847,1.433333694325041,2.152782218753239,1.8026662911228435,1.4552115967473692e-8,0.35011592763039523,0.0,0.0,0.0
5,15,3.2686,3.2686,1.3000002554922403,2.2056095673715497,1.9685997445077599,0.0,0.23700982286378977,0.0,0.0,0.0
5,16,2.8779000000000003,2.8778999563436525,0.5888296387403481,2.289070338077139,2.2890703176033043,4.365634790242108e-8,2.0473834516859685e-8,0.0,0.0,0.0
5,17,2.6,2.599999956343652,0.476840345093263,2.123159611250389,2.123159611250389,4.365634790242108e-8,0.0,0.0,0.0,0.0
