0.9900000000000001	12.0	7.0
0.9900000000000001	12.0	7.0
0.9900000000000001	6.0	7.0
0.9900000000000001	2.5	7.0
1.0789655172413795	12.0	7.56386595434677
1.0789655172413795	12.0	7.0
1.0789655172413795	6.0	7.0
1.0789655172413795	2.5	7.0
1.1679310344827587	12.0	8.12773190869354
1.1679310344827587	12.0	7.0
1.1679310344827587	6.0	7.0
1.1679310344827587	2.5	7.0
1.2568965517241382	12.0	8.691597863040311
1.2568965517241382	12.0	7.0
1.2568965517241382	6.0	7.0
1.2568965517241382	2.5	7.0
1.3458620689655174	12.0	9.255463817387081
1.3458620689655174	12.0	7.0
1.3458620689655174	6.0	7.0
1.3458620689655174	2.5	7.0
1.4348275862068967	12.0	9.819329771733852
1.4348275862068967	12.0	7.0
1.4348275862068967	6.0	7.0
1.4348275862068967	2.5	7.019329771733852
1.5237931034482761	12.0	10.383195726080622
1.5237931034482761	12.0	7.0
1.5237931034482761	6.0	7.0
1.5237931034482761	2.5	7.583195726080622
1.6127586206896554	12.0	10.947061680427392
1.6127586206896554	12.0	7.0
1.6127586206896554	6.0	7.0
1.6127586206896554	2.5	8.147061680427392
1.7017241379310348	12.0	11.510927634774163
1.7017241379310348	12.0	7.0
1.7017241379310348	6.0	7.0
1.7017241379310348	2.5	8.710927634774162
1.790689655172414	12.0	12.074793589120933
1.790689655172414	12.0	7.0
1.790689655172414	6.0	7.0
1.790689655172414	2.5	9.274793589120932
1.8796551724137933	12.0	12.638659543467703
1.8796551724137933	12.0	7.0
1.8796551724137933	6.0	7.0
1.8796551724137933	2.5	9.838659543467703
1.9686206896551728	12.0	13.202525497814474
1.9686206896551728	12.0	7.0
1.9686206896551728	6.0	7.0
1.9686206896551728	2.5	10.402525497814473
2.057586206896552	12.0	13.766391452161242
2.057586206896552	12.0	7.0
2.057586206896552	6.0	7.0
2.057586206896552	2.5	10.966391452161243
2.1465517241379315	12.0	14.330257406508014
2.1465517241379315	12.0	7.0
2.1465517241379315	6.0	7.0
2.1465517241379315	2.5	11.530257406508014
2.235517241379311	12.0	14.894123360854785
2.235517241379311	12.0	7.0
2.235517241379311	6.0	7.0
2.235517241379311	2.5	12.094123360854784
2.32448275862069	12.0	13.358934169278996
2.32448275862069	12.0	7.0
2.32448275862069	6.0	7.0
2.32448275862069	2.5	10.558934169278995
2.4134482758620694	12.0	13.190438871473354
2.4134482758620694	12.0	7.0
2.4134482758620694	6.0	7.0
2.4134482758620694	2.5	10.390438871473354
2.502413793103449	12.0	13.021943573667711
2.502413793103449	12.0	7.0
2.502413793103449	6.0	7.0
2.502413793103449	2.5	10.221943573667712
2.591379310344828	12.0	12.85344827586207
2.591379310344828	12.0	7.0
2.591379310344828	6.0	7.0
2.591379310344828	2.5	10.05344827586207
2.6803448275862074	12.0	12.684952978056426
2.6803448275862074	12.0	7.0
2.6803448275862074	6.0	7.0
2.6803448275862074	2.5	9.884952978056425
2.769310344827587	12.0	12.516457680250783
2.769310344827587	12.0	7.0
2.769310344827587	6.0	7.0
2.769310344827587	2.5	9.716457680250784
2.858275862068966	12.0	12.347962382445141
2.858275862068966	12.0	7.0
2.858275862068966	6.0	7.0
2.858275862068966	2.5	9.547962382445142
2.9472413793103454	12.0	12.179467084639498
2.9472413793103454	12.0	7.0
2.9472413793103454	6.0	7.0
2.9472413793103454	2.5	9.379467084639497
3.036206896551725	12.0	12.010971786833855
3.036206896551725	12.0	7.0
3.036206896551725	6.0	7.0
3.036206896551725	2.5	9.210971786833856
3.1251724137931043	12.0	11.842476489028213
3.1251724137931043	12.0	7.0
3.1251724137931043	6.0	7.0
3.1251724137931043	2.5	9.042476489028214
3.2141379310344833	12.0	11.67398119122257
3.2141379310344833	12.0	7.0
3.2141379310344833	6.0	7.0
3.2141379310344833	2.5	8.873981191222569
3.3031034482758628	12.0	11.505485893416928
3.3031034482758628	12.0	7.0
3.3031034482758628	6.0	7.0
3.3031034482758628	2.5	8.705485893416927
3.3920689655172422	12.0	11.336990595611285
3.3920689655172422	12.0	7.0
3.3920689655172422	6.0	7.0
3.3920689655172422	2.5	8.536990595611286
3.4810344827586213	12.0	11.168495297805643
3.4810344827586213	12.0	7.0
3.4810344827586213	6.0	7.0
3.4810344827586213	2.5	8.368495297805644
3.5700000000000007	12.0	11.0
3.5700000000000007	12.0	7.0
3.5700000000000007	6.0	7.0
3.5700000000000007	2.5	8.2
