U_norm,T_dwell_rem,L_norm,sigma_load,R_wind_max,X_delta_norm,X_switch_ratio,To_star
0.407202216066482,0.0,0.46126880459624764,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5287685819826796,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.46578543066975253,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.4594754473925794,10.0,0.05,0.05560941828254847,0.06111111111111111,2.0
0.407202216066482,0.0,0.47153620503351756,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.3829759319319591,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5244789618083562,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.43836589035465795,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.47537898259352296,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.46130705691370816,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.4962093227992682,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.47208177202999124,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5211046803925479,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.4455563996700793,10.0,0.05,0.22659279778393351,0.4009259259259259,2.0
0.407202216066482,0.0,0.4707512054338169,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.4728048807572098,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.47155392004618824,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.3994639775674983,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5050576652264223,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.4805214056889093,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.497805219080291,10.0,0.05,0.2853185595567867,0.17962962962962964,7.0
0.407202216066482,0.0,0.4257962810642151,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5245943605355025,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.46366244986629157,10.0,0.05,0.013850415512465374,0.037037037037037035,2.0
0.407202216066482,0.0,0.4643639425271308,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.47059095403338913,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.4600535448917196,10.0,0.05,0.013850415512465374,0.037037037037037035,7.0
0.407202216066482,0.0,0.3875698721013515,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.3875530263306341,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5299908354208265,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.461752069833579,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.4655499577313077,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.3806867022118402,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.4585094567370229,10.0,0.05,0.36634349030470914,0.562962962962963,2.0
0.407202216066482,0.0,0.44156596027708533,10.0,0.05,0.4695290858725762,0.6685185185185185,2.0
0.407202216066482,0.0,0.47309249227003813,10.0,0.05,0.013850415512465374,0.037037037037037035,7.0
0.407202216066482,0.0,0.4861316133166943,10.0,0.05,0.17347645429362882,0.11574074074074074,7.0
0.407202216066482,0.0,0.5278107834369017,10.0,0.05,0.592797783933518,0.8333333333333334,7.0
0.407202216066482,0.0,0.4696188582336276,10.0,0.05,0.3655817174515235,0.38055555555555554,2.0
0.407202216066482,0.0,0.450700659801963,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.45697598011365725,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.45189199290176224,10.0,0.05,0.11253462603878116,0.4009259259259259,2.0
0.407202216066482,0.0,0.41311296362101746,10.0,0.05,0.592797783933518,0.8333333333333334,2.0
0.407202216066482,0.0,0.5202510008939143,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.45884213883523106,10.0,0.05,0.5337950138504155,0.7,2.0
0.407202216066482,0.0,0.48812633000459815,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.5101128898193605,10.0,0.05,0.5659279778393352,0.7074074074074074,12.0
0.407202216066482,0.0,0.5139724913928437,10.0,0.05,0.592797783933518,0.8333333333333334,12.0
0.407202216066482,0.0,0.3937026902162114,10.0,0.05,0.13871191135734073,0.14351851851851852,2.0
