timestamp,method,load_profile,status,solver,wall_time_sec,allocated_mb,simulation_time_sec,offline_training_time_sec,offline_preprocess_time_sec,gc_time_sec,peak_rss_mb,input_file,window_hours,intervals,physical_units,virtual_units,commitment_integer_variables,cluster_attempts,cluster_successes,extended_integer_variables,cluster_fallbacks,total_cost,failure
2026-08-14T19:56:51.180,clustered_adaptive_overlap,extreme_ramp,OK,gurobi,626.2694966,52022.67973232269,600.0590000152588,0.0,0.0,26.6395316,5775.640625,D:\GithubClonefiles\module_unitcommitment\data\data_118_clustered_pcm.xlsx,24,3,108,31,2232,3,2,30348,1,8.13239075904268e6,
